No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
0145;杰夫-福斯特;Jeff Foster;5;0;5;57;67;63;68;75;66;72;72;61;62;61;61;72;67;34;12;步行者;9;3;3374440;0;199921;980;0;0;0;0;0;0;0
0146;布兰顿-詹宁斯;Brandon Jennings;1;0;9;78;79;81;79;83;68;67;71;76;82;71;82;74;79;22;2;雄鹿;10;4;12560032;0;200910;334;0;0;0;0;0;0;0
0147;德鲁-古登;Drew Gooden;4;5;7;65;75;70;73;75;73;75;68;68;69;67;71;75;73;30;9;雄鹿;10;4;9805169;0;200204;480;0;0;0;0;0;0;0
0148;卡洛斯-德尔菲诺;Carlos Delfino;3;2;8;72;71;78;78;76;68;70;75;69;77;71;75;74;75;29;6;雄鹿;10;3;6301401;0;200325;1767;0;0;0;0;0;0;0
0149;艾森-伊利亚索瓦;Ersan Ilyasova;4;0;8;71;73;78;80;76;71;76;63;70;76;74;77;73;75;24;3;雄鹿;10;4;10330212;0;200536;732;0;0;0;0;0;0;0
0150;迈克-邓利维;Mike Dunleavy;3;2;8;68;74;79;81;78;64;70;70;71;78;73;76;71;75;31;9;雄鹿;10;3;6791307;0;200203;439;0;0;0;0;0;0;0
0151;斯蒂芬-杰克逊;Stephen Jackson;2;3;8;78;73;71;78;79;61;66;73;71;72;71;75;71;73;33;14;雄鹿;10;3;6092655;0;199743;241;0;1;0;0;0;0;0
0152;本诺-尤德里;Beno Udrih;1;2;7;76;71;80;81;75;63;61;65;67;81;71;79;66;73;29;7;雄鹿;10;3;4612595;0;200428;1599;0;2;0;0;0;0;0
0153;肖恩-利文斯顿;Shaun Livingston;1;2;8;73;75;70;79;80;63;71;65;71;73;69;75;71;73;26;6;雄鹿;10;3;4180699;0;200404;583;0;0;0;0;0;0;0
0154;卢克-巴莫特;Luc Richard Mbah a Moute;4;3;7;68;77;63;73;73;68;70;66;68;63;68;70;70;70;25;3;雄鹿;10;3;5712876;0;200837;831;0;0;0;0;0;0;0
0155;安德鲁-博古特;Andrew Bogut;5;4;9;65;85;57;71;83;85;83;71;78;58;68;72;86;80;27;6;雄鹿;10;4;11729351;0;200501;199;0;0;0;0;0;0;1
0156;托拜厄斯-哈里斯;Tobias Harris;4;3;9;70;73;70;75;75;61;70;63;72;69;70;73;67;70;19;0;雄鹿;10;3;3574564;0;201119;487;0;0;0;0;0;0;0
0157;乔恩-洛伊尔;Jon Leuer;4;5;6;62;72;66;70;71;67;68;61;64;66;63;66;67;66;22;0;雄鹿;10;3;3786803;0;201140;1248;0;0;0;0;0;0;0
0158;达林顿-霍布森;Darington Hobson;2;0;7;69;69;67;74;72;63;65;65;66;69;65;68;66;67;24;0;雄鹿;10;2;1853587;0;201037;1064;0;0;0;0;0;0;0
0159;拉里-桑德斯;Larry Sanders;5;4;8;62;72;58;69;83;85;81;67;71;58;63;65;85;76;23;1;雄鹿;10;3;4454454;0;201015;294;0;0;0;0;0;0;0
0160;琼-布罗克曼;Jon Brockman;4;5;5;65;68;67;70;71;70;69;60;61;67;63;66;68;67;24;2;雄鹿;10;2;2379027;0;200938;903;0;0;0;0;0;0;0
0161;约什-史密斯;Josh Smith;3;4;10;71;88;67;74;91;82;83;81;90;63;72;76;90;84;26;7;老鹰;11;5;18171250;0;200417;298;0;0;0;0;0;0;0
0162;乔-约翰逊;Joe Johnson;2;3;10;79;80;84;87;83;60;66;74;78;83;89;87;83;85;30;10;老鹰;11;4;10533415;0;200110;164;0;0;0;0;0;1;0
0163;杰夫-蒂格;Jeff Teague;1;0;9;78;79;75;82;86;61;67;77;80;78;72;80;76;78;23;2;老鹰;11;4;8593894;0;200919;444;0;0;0;0;0;0;0
0164;马文-威廉姆斯;Marvin Williams;3;4;8;64;79;82;76;82;72;78;72;73;80;68;75;79;78;24;6;老鹰;11;3;6714735;0;200502;1533;0;0;0;0;0;0;0
0165;扎扎-帕楚里亚;Zaza Pachulia;5;0;7;61;82;62;68;83;79;86;73;71;62;63;69;86;78;27;8;老鹰;11;3;7240260;0;200342;639;0;0;0;0;0;0;0
0166;弗拉迪米尔-拉德马诺维奇;Vladimir Radmanovic;3;4;7;63;74;82;71;75;69;69;74;67;80;63;72;73;73;31;10;老鹰;11;3;3943036;0;200112;1174;0;0;0;0;0;0;0
0167;伊万-约翰逊;Ivan Johnson;4;0;7;61;79;62;72;78;64;80;74;69;63;65;68;76;72;27;0;老鹰;11;3;4632551;0;201100;3053;0;0;0;0;0;0;0
0168;特雷西-麦克格雷迪;Tracy McGrady;2;3;9;71;79;81;83;82;72;73;74;76;81;74;80;78;79;32;14;老鹰;11;3;4332235;0;199709;55;0;0;0;0;2;3;2
0169;柯克-辛里奇;Kirk Hinrich;1;2;8;77;78;73;74;76;68;69;76;71;75;66;76;75;76;30;8;老鹰;11;3;4628042;0;200307;328;0;0;0;0;0;0;0
0170;艾尔-霍福德;Al Horford;5;0;9;64;86;78;80;83;72;87;73;79;74;76;81;83;82;25;4;老鹰;11;4;10123248;0;200703;110;0;0;0;0;0;0;0
0171;威利-格林;Willie Green;2;0;8;68;79;82;77;76;68;69;73;71;82;68;77;73;75;30;8;老鹰;11;3;4006773;0;200341;1818;0;0;0;0;0;0;0
0172;杰尼罗-帕戈;Jannero Pargo;1;2;6;71;67;77;75;72;57;64;66;63;79;64;73;65;69;32;9;老鹰;11;3;3944095;0;200200;2848;0;0;0;0;0;0;0
0173;唐纳德-斯隆;Donald Sloan;1;2;6;70;65;75;72;70;59;66;65;62;77;61;70;65;68;23;0;老鹰;11;3;4716964;0;201100;3054;0;0;0;0;0;0;0
0174;杰里-斯塔克豪斯;Jerry Stackhouse;2;3;6;65;68;78;77;72;61;65;63;63;78;66;71;64;68;37;16;老鹰;11;2;2872123;0;199503;680;0;0;0;0;0;0;0
0175;杰森-科林斯;Jason Collins;4;5;6;61;73;61;68;71;67;70;60;64;62;61;64;67;65;33;10;老鹰;11;2;2278888;0;200118;1924;0;0;0;0;0;0;0
0176;埃里克-丹皮尔;Erick Dampier;3;4;6;64;72;60;67;76;71;75;58;65;62;59;62;70;67;36;15;老鹰;11;2;2036022;0;199610;924;0;0;0;0;0;0;0
0177;肯巴-沃克;Kemba Walker;1;0;9;75;79;77;76;77;58;65;73;78;82;67;80;70;75;21;0;山猫;12;4;8069806;0;201109;155;0;0;0;0;0;0;0
0178;杰拉德-亨德森;Gerald Henderson;2;0;7;61;84;65;80;81;63;64;69;71;67;69;69;70;70;24;2;山猫;12;4;8010024;0;200912;2522;0;0;0;0;0;0;0
0179;德里克-布朗;Derrick Brown;3;0;6;58;78;67;73;77;65;71;64;66;68;64;66;70;69;24;2;山猫;12;3;4902550;0;200940;881;0;0;0;0;0;0;0
0180;雷吉-威廉姆斯;Reggie Williams;3;0;6;60;77;68;69;74;67;68;65;65;69;61;66;68;68;26;2;山猫;12;3;4830097;0;200900;1529;0;0;0;0;0;0;0
0181;DJ-奥古斯丁;D.J. Augustin;1;0;7;77;73;74;73;75;55;62;68;67;76;64;75;65;71;24;3;山猫;12;3;7561865;0;200809;805;0;0;0;0;0;0;0
0182;拜伦-穆伦斯;Byron Mullens;4;3;6;58;78;53;70;82;74;82;60;67;55;63;63;78;71;22;2;山猫;12;3;6289577;0;200924;1342;0;0;0;0;0;0;0
0183;科里-马盖蒂;Corey Maggette;2;3;7;63;80;67;79;78;62;68;67;69;69;69;70;69;70;34;12;山猫;12;3;6981605;0;199913;270;0;0;0;0;0;0;0
0184;鲍里斯-迪奥;Boris Diaw;2;3;6;77;80;74;72;80;68;75;66;75;72;64;75;74;75;29;8;山猫;12;3;4792153;0;200321;207;0;0;0;0;0;0;0
0185;泰鲁斯-托马斯;Tyrus Thomas;4;5;6;58;76;54;66;84;74;73;52;67;56;59;61;74;68;25;5;山猫;12;3;5034196;0;200604;1507;0;0;0;0;0;0;0
0186;DJ-怀特;D.J. White;4;5;6;55;74;58;56;79;68;71;58;66;59;49;58;71;64;25;3;山猫;12;3;4515792;0;200829;1859;0;0;0;0;0;0;0
0187;马特-卡罗尔;Matt Carroll;2;0;7;63;69;67;68;73;61;62;66;66;69;58;64;65;64;31;8;山猫;12;2;2721826;0;200300;2896;0;0;0;0;0;0;0
0188;俾斯麦-比永博;Bismack Biyombo;5;0;7;52;78;51;55;83;81;78;52;70;53;49;57;79;69;19;0;山猫;12;3;5780323;0;201107;388;0;0;0;0;0;0;0
0189;科里-希金斯;Cory Higgins;2;1;6;65;69;66;64;72;66;68;68;63;68;55;63;69;65;22;0;山猫;12;2;2807977;0;201100;3056;0;0;0;0;0;0;0
0190;埃杜阿多-纳胡拉;Eduardo Najera;4;3;6;58;73;58;63;75;66;68;62;65;59;56;60;68;64;35;11;山猫;12;3;3104870;0;200038;2055;0;0;0;0;0;0;0
0191;贾马里奥-穆恩;Jamario Moon;3;0;6;62;70;63;65;78;64;65;61;65;65;57;62;67;65;31;4;山猫;12;2;3268190;0;200700;3041;0;0;0;0;0;0;0
0192;德萨盖纳-迪奥普;DeSagana Diop;4;5;6;53;74;55;56;82;76;68;57;66;57;49;56;73;65;29;10;山猫;12;3;2838610;0;200108;1772;0;0;0;0;0;0;0
0193;勒布朗-詹姆斯;LeBron James;3;4;11;84;96;82;85;94;77;81;86;95;83;87;93;91;93;27;8;热火;13;5;24267350;0;200301;2;0;0;2;0;5;2;3
0194;克里斯-波什;Chris Bosh;4;5;10;63;90;77;81;88;79;87;70;85;67;81;82;86;84;28;8;热火;13;4;12196973;0;200304;93;0;0;0;0;0;1;0
0195;德维恩-韦德;Dwyane Wade;2;1;11;83;94;78;87;90;83;74;89;92;74;85;89;90;90;30;8;热火;13;5;16641739;0;200305;75;0;1;0;1;2;3;1
0196;马里奥-查尔莫斯;Mario Chalmers;1;0;8;77;74;84;75;78;62;66;78;81;74;70;80;74;77;26;3;热火;13;3;6423451;0;200834;422;0;0;0;0;0;0;0
0197;肖恩-巴蒂尔;Shane Battier;4;3;7;63;74;83;75;78;69;67;81;76;69;63;72;73;73;34;10;热火;13;3;4046673;0;200106;181;0;0;0;0;0;0;0
0198;詹姆斯-琼斯;James Jones;2;3;6;64;65;80;70;70;65;64;71;70;64;63;68;68;68;32;8;热火;13;2;2892095;0;200349;1422;0;0;0;0;0;0;0
0199;诺里斯-科尔;Norris Cole;1;0;7;65;76;70;72;73;64;65;72;76;68;67;71;70;70;24;0;热火;13;3;3926826;0;201128;1131;0;0;0;0;0;0;0
0200;犹多尼斯-哈斯勒姆;Udonis Haslem;4;5;8;65;76;63;76;85;77;79;65;80;58;72;71;81;76;32;8;热火;13;3;5827549;0;200300;492;0;1;0;0;0;0;0
0201;乔尔-安东尼;Joel Anthony;4;5;6;50;72;45;65;80;79;78;55;76;58;61;67;84;76;30;4;热火;13;3;4330640;0;200700;798;0;0;0;0;0;0;0
0202;特雷尔-哈里斯;Terrel Harris;2;0;6;62;76;63;65;73;62;64;65;68;63;60;63;66;64;25;0;热火;13;3;3183923;0;201100;1015;0;0;0;0;0;0;0
0203;迈克-米勒;Mike Miller;2;3;8;66;75;85;79;76;61;68;72;79;73;70;77;70;74;32;11;热火;13;3;3928862;0;200005;279;0;0;0;0;0;0;0
0204;德克斯特-皮特曼;Dexter Pittman;5;0;6;58;75;57;65;79;75;76;58;70;55;61;63;76;70;24;1;热火;13;2;2941289;0;201032;1392;0;0;0;0;0;0;0
0205;埃迪-库里;Eddy Curry;4;2;6;60;74;57;63;78;72;73;61;72;52;61;62;73;68;30;10;热火;13;2;2308492;0;200104;556;0;0;0;0;0;0;0
0206;米克尔-格拉德尼斯;Mickell Gladness;4;0;6;57;68;55;63;73;68;78;60;68;53;62;59;71;65;26;0;热火;13;3;3521132;0;201100;986;0;0;0;0;0;0;0
0207;朱万-霍华德;Juwan Howard;4;5;7;59;75;64;68;79;75;78;62;74;61;65;66;77;72;39;17;热火;13;2;2490615;0;199405;513;0;0;0;0;0;0;3
0208;德怀特-霍华德;Dwight Howard;5;4;10;67;92;61;71;94;97;96;68;89;61;69;78;100;89;26;7;魔术;14;5;22491673;0;200401;36;0;0;0;0;4;0;1
0209;莱恩-安德森;Ryan Anderson;4;5;7;68;72;84;83;79;69;76;64;68;76;76;77;74;75;23;3;魔术;14;4;10719026;0;200821;351;0;0;0;0;0;0;0
0210;JJ-雷迪克;J.J. Redick;2;1;7;72;73;87;85;73;62;71;70;67;79;76;78;70;74;27;5;魔术;14;3;6017515;0;200611;577;0;0;0;0;0;0;0
0211;杰森-理查德森;Jason Richardson;2;3;8;71;75;80;75;80;65;74;77;71;80;67;76;77;76;30;11;魔术;14;3;6631676;0;200016;258;0;0;0;0;0;0;0
0212;希度-特科格鲁;Hedo Turkoglu;3;4;9;83;77;84;76;73;68;75;70;73;82;73;82;73;79;32;11;魔术;14;3;7189301;0;200016;304;0;0;0;0;0;0;0
0213;格伦-戴维斯;Glen Davis;4;5;8;63;79;68;71;79;71;78;74;72;68;65;71;76;74;25;4;魔术;14;3;5907793;0;200735;430;0;1;0;0;0;0;0
0214;贾米尔-尼尔森;Jameer Nelson;1;0;9;84;74;81;77;75;64;69;76;72;82;70;83;73;79;29;7;魔术;14;4;8006471;0;200420;285;0;0;0;0;0;0;0
0215;沃恩-韦弗;Von Wafer;2;3;6;65;73;76;72;77;66;67;64;65;77;62;70;69;69;26;5;魔术;14;3;3313344;0;200539;1541;0;0;0;0;0;0;0
0216;昆廷-理查德森;Quentin Richardson;2;3;7;68;76;76;70;73;61;71;68;67;77;62;71;69;70;31;11;魔术;14;3;3607936;0;200018;582;0;0;0;0;0;0;0
0217;克里斯-杜洪;Chris Duhon;1;0;6;70;68;76;79;72;60;68;60;63;84;67;77;64;71;29;7;魔术;14;3;3559900;0;200438;946;0;0;0;0;0;0;0
0218;德安德烈-利金斯;DeAndre Liggins;2;3;6;68;67;72;73;70;62;65;67;63;73;63;68;66;67;23;0;魔术;14;2;2244740;0;201153;1218;0;0;0;0;0;0;0
0219;厄尔-克拉克;Earl Clark;4;3;6;63;70;65;66;73;65;73;63;64;65;59;64;69;67;23;2;魔术;14;3;3476263;0;200914;1142;0;0;0;0;0;0;0
0220;丹尼尔-奥尔顿;Daniel Orton;4;5;6;61;73;59;63;75;71;70;59;65;60;56;61;70;66;21;1;魔术;14;3;3202165;0;201029;803;0;0;0;0;0;0;0
0221;贾斯汀-哈珀;Justin Harper;4;0;6;64;72;68;69;70;67;65;64;63;68;62;67;66;66;22;0;魔术;14;2;1954892;0;201132;1021;0;0;0;0;0;0;0
0222;拉里-休斯;Larry Hughes;2;3;7;71;68;75;74;73;62;65;66;65;76;65;71;66;69;32;13;魔术;14;2;1930930;0;199808;329;0;0;0;0;0;0;0
0223;约翰-沃尔;John Wall;1;0;10;84;81;67;74;90;76;75;78;83;70;68;79;84;81;21;1;奇才;15;4;13952249;0;201001;154;0;0;0;0;0;0;0
0224;乔丹-克劳福德;Jordan Crawford;1;2;8;76;74;78;80;79;62;71;73;71;80;70;79;74;77;23;1;奇才;15;3;7225777;0;201027;1149;0;0;0;0;0;0;0
0225;尼克-杨;Nick Young;2;0;8;68;76;81;82;77;63;74;68;71;81;72;78;72;75;26;4;奇才;15;3;4396990;0;200716;728;0;0;0;0;0;0;0
0226;贾维尔-麦基;JaVale McGee;5;0;7;63;79;67;70;84;84;82;62;71;66;65;71;84;77;23;3;奇才;15;4;7299898;0;200818;608;0;0;0;0;0;0;0
0227;特雷沃-布克;Trevor Booker;4;0;7;66;81;63;71;78;77;76;75;70;63;66;70;79;75;24;1;奇才;15;3;6860022;0;201023;872;0;0;0;0;0;0;0
0228;安德雷-布拉奇;Andray Blatche;4;5;8;70;83;71;76;80;76;81;73;74;70;72;77;81;79;25;6;奇才;15;3;6322479;0;200519;874;0;0;0;0;0;0;0
0229;拉沙德-刘易斯;Rashard Lewis;3;4;9;72;73;78;83;76;67;78;72;72;77;76;78;75;77;31;13;奇才;15;3;5018761;0;199832;125;0;0;0;0;0;0;0
0230;谢尔文-马克;Shelvin Mack;1;2;6;74;76;70;76;77;60;69;71;66;73;67;74;71;73;21;0;奇才;15;3;3370532;0;201134;2000;0;0;0;0;0;0;0
0231;罗杰-梅森;Roger Mason;2;3;6;68;69;80;76;75;62;70;65;64;80;66;73;68;71;31;9;奇才;15;3;3386132;0;200231;2030;0;0;0;0;0;0;0
0232;克里斯-辛格尔顿;Chris Singleton;3;4;7;65;70;79;78;78;73;76;78;67;78;69;73;79;77;22;0;奇才;15;3;4282223;0;201118;1579;0;0;0;0;0;0;0
0233;詹姆斯-辛格尔顿;James Singleton;4;3;6;61;76;68;79;73;70;75;70;65;68;71;70;73;72;30;6;奇才;15;3;7443589;0;200500;3051;0;0;0;0;0;0;0
0234;卡蒂尔-马丁;Cartier Martin;3;0;5;63;75;76;67;74;61;67;63;62;75;59;67;66;67;27;3;奇才;15;3;4843634;0;200800;3082;0;0;0;0;0;0;0
0235;凯文-塞拉芬;Kevin Seraphin;5;4;7;63;76;63;69;79;82;79;63;69;62;64;68;81;75;23;1;奇才;15;3;6117739;0;201017;664;0;0;0;0;0;0;0
0236;扬-韦塞利;Jan Vesely;4;0;6;67;73;63;62;76;70;76;73;65;63;57;64;75;70;21;0;奇才;15;3;4387201;0;201106;1542;0;0;0;0;0;0;0
0237;罗尼-图尼亚夫;Ronny Turiaf;5;0;6;61;78;61;65;76;75;73;62;66;61;60;66;74;70;28;6;奇才;15;3;4520232;0;200537;1498;0;0;0;0;0;0;0
0238;莫里斯-埃文斯;Maurice Evans;2;3;6;69;68;67;68;73;63;70;68;63;69;59;65;69;67;33;10;奇才;15;2;3050204;0;200100;3043;0;0;0;0;0;0;0
0239;莫里斯-阿尔蒙德;Morris Almond;2;0;6;63;62;70;67;70;65;66;73;62;72;56;63;69;66;26;4;奇才;15;3;3290107;0;200725;1637;0;0;0;0;0;0;0
0240;哈马迪-恩迪亚耶;Hamady N'Diaye;5;0;6;57;76;57;68;72;68;70;63;65;58;62;63;69;66;24;1;奇才;15;2;1549713;0;201055;955;0;0;0;0;0;0;0
0241;埃德温-乌维莱斯;Edwin Ubiles;3;0;5;62;69;69;71;73;62;67;60;61;70;62;65;65;66;25;0;奇才;15;3;3351874;0;201100;3083;0;0;0;0;0;0;0
0242;德克-诺维斯基;Dirk Nowitzki;4;5;11;76;88;86;96;88;76;82;71;88;85;96;94;84;89;33;13;小牛;16;4;13259547;0;199809;61;0;1;1;1;4;5;2
0243;杰森-特里;Jason Terry;2;1;8;79;75;86;81;79;63;68;68;70;83;78;81;70;76;34;12;小牛;16;4;8200333;0;199910;305;0;1;0;0;0;0;0
0244;罗德里格-布博瓦;Rodrigue Beaubois;1;0;7;73;69;72;74;73;62;69;74;66;74;64;72;71;72;23;2;小牛;16;3;6394653;0;200925;870;0;1;0;0;0;0;0
0245;肖恩-马里昂;Shawn Marion;3;4;8;71;78;74;72;80;71;80;77;73;72;70;74;80;78;33;12;小牛;16;4;8686589;0;199909;271;0;1;0;0;0;0;2
0246;德隆蒂-韦斯特;Delonte West;1;2;7;75;70;76;78;76;64;67;75;67;78;68;76;73;75;28;7;小牛;16;3;6284316;0;200424;2200;0;0;0;0;0;0;0
0247;布兰登-怀特;Brandan Wright;4;5;7;61;79;56;68;79;78;75;67;69;58;62;65;78;71;24;4;小牛;16;3;5357244;0;200708;1055;0;0;0;0;0;0;0
0248;文斯-卡特;Vince Carter;2;3;8;70;76;84;78;79;67;73;74;71;81;69;77;76;76;34;13;小牛;16;3;6391568;0;199805;40;0;0;0;0;0;1;1
0249;杰森-基德;Jason Kidd;1;2;9;93;71;81;78;77;59;70;78;72;78;68;83;74;79;38;17;小牛;16;3;7292668;0;199402;38;0;1;0;0;5;1;0
0250;伊安-马辛米;Ian Mahinmi;5;0;6;62;78;61;67;78;70;71;63;66;61;62;67;72;70;25;6;小牛;16;3;4642588;0;200528;1267;0;1;0;0;0;0;0
0251;拉玛尔-奥多姆;Lamar Odom;4;3;7;76;74;70;72;80;70;76;69;67;69;67;73;76;75;32;12;小牛;16;3;4821280;0;199904;176;0;2;0;0;0;0;0
0252;布兰登-海伍德;Brendan Haywood;5;0;7;60;79;62;68;79;78;78;61;69;62;63;68;78;73;32;10;小牛;16;3;5175041;0;200120;1031;0;1;0;0;0;0;0
0253;多米尼克-琼斯;Dominique Jones;2;1;6;66;72;67;69;73;65;69;69;64;69;60;65;70;67;23;1;小牛;16;2;2989272;0;201025;1413;0;1;0;0;0;0;0
0254;易建联;Yi Jianlian;4;0;9;70;81;72;79;81;78;81;65;76;71;74;78;80;79;24;4;小牛;16;2;2793902;0;200706;161;0;0;0;0;0;0;0
0255;凯兰纳-阿祖布克;Kelenna Azubuike;2;3;6;67;76;68;70;70;60;63;64;64;70;61;67;63;65;28;5;小牛;16;2;1716966;0;200600;1647;0;0;0;0;0;0;0
0256;布莱恩-卡迪纳尔;Brian Cardinal;4;3;5;67;78;60;67;73;65;70;69;63;61;62;66;69;68;34;11;小牛;16;2;2227584;0;200044;1105;0;1;0;0;0;0;0
0257;希恩-威廉姆斯;Sean Williams;5;4;5;63;74;58;64;71;72;68;61;62;58;59;63;69;66;25;4;小牛;16;1;630000;0;200717;2816;0;0;0;0;0;0;0
0258;凯尔-洛瑞;Kyle Lowry;1;2;8;81;72;78;83;86;61;68;78;72;76;77;80;77;79;25;5;火箭;17;4;11723788;0;200624;266;0;0;0;0;0;0;0
0259;戈兰-德拉季奇;Goran Dragic;1;2;9;78;79;76;83;82;59;62;68;76;74;72;77;69;73;25;3;火箭;17;4;8012417;0;200845;205;0;0;0;0;0;0;0
0260;凯文-马丁;Kevin Martin;2;1;9;66;78;82;88;86;61;73;69;77;87;88;82;74;79;28;7;火箭;17;4;8093584;0;200426;267;0;0;0;0;0;0;0
0261;钱德勒-帕森斯;Chandler Parsons;3;4;9;73;76;75;78;80;67;74;71;82;74;62;76;75;76;23;0;火箭;17;3;6591973;0;201138;643;0;0;0;0;0;0;0
0262;蔡斯-巴丁格;Chase Budinger;3;0;7;56;76;77;80;79;57;66;67;69;71;69;69;64;68;23;2;火箭;17;3;5491999;0;200944;824;0;0;0;0;0;0;0
0263;考特尼-李;Courtney Lee;2;0;7;57;69;73;83;80;75;72;78;67;74;69;69;79;74;26;3;火箭;17;3;6228904;0;200822;580;0;0;0;0;0;0;0
0264;路易斯-斯科拉;Luis Scola;4;3;8;61;82;65;80;85;61;79;61;75;65;73;73;74;74;31;4;火箭;17;4;9175049;0;200227;299;0;0;0;0;0;0;0
0265;泰伦斯-威廉姆斯;Terrence Williams;2;3;6;62;69;65;72;80;60;67;63;65;67;61;63;68;65;24;2;火箭;17;3;6378849;0;200911;1534;0;0;0;0;0;0;0
0266;萨缪埃尔-戴勒姆波特;Samuel Dalembert;5;0;7;55;68;61;80;81;74;77;59;67;61;71;66;77;71;30;10;火箭;17;4;7737388;0;200126;426;0;0;0;0;0;0;0
0267;帕特里克-帕特森;Patrick Patterson;4;0;7;54;67;63;75;79;62;69;58;67;63;65;64;68;66;22;1;火箭;17;3;5239242;0;201014;645;0;0;0;0;0;0;0
0268;乔丹-希尔;Jordan Hill;5;4;7;52;65;63;71;78;65;79;59;66;62;62;61;73;67;24;2;火箭;17;3;4781163;0;200908;325;0;0;0;0;0;0;0
0269;乔尼-弗林;Jonny Flynn;1;0;7;62;64;64;78;76;56;60;59;65;67;64;65;61;63;22;2;火箭;17;3;4155860;0;200906;976;0;0;0;0;0;0;0
0270;马库斯-莫里斯;Marcus Morris;4;3;6;57;64;65;81;76;59;63;58;63;65;70;65;63;64;22;0;火箭;17;2;2443444;0;201114;1330;0;0;0;0;0;0;0
0271;杰夫-阿德里恩;Jeff Adrien;4;0;6;57;67;67;69;73;61;67;58;63;67;60;63;64;64;25;1;火箭;17;2;2959510;0;201000;3062;0;0;0;0;0;0;0
0272;哈希姆-塔比特;Hasheem Thabeet;5;0;6;58;65;66;73;72;64;66;58;63;65;65;64;65;64;24;2;火箭;17;2;2868579;0;200902;689;0;0;0;0;0;0;0
0273;厄尔-博伊金斯;Earl Boykins;2;1;7;60;67;67;85;75;60;63;62;66;69;71;67;64;66;35;13;火箭;17;3;3507288;0;199800;405;0;0;0;0;0;0;0
0274;格雷格-史密斯;Greg Smith;5;4;6;53;64;68;55;73;65;77;59;62;66;48;58;70;64;20;0;火箭;17;3;2709576;0;201100;3085;0;0;0;0;0;0;0
0275;鲁迪-盖伊;Rudy Gay;3;4;9;64;79;75;82;88;75;76;78;83;75;79;78;83;81;25;5;灰熊;18;4;12382850;0;200608;216;0;0;0;0;0;0;0
0276;迈克-康利;Mike Conley;1;0;9;82;71;78;83;84;59;61;73;74;80;78;83;72;78;24;4;灰熊;18;4;10053835;0;200704;247;0;0;0;0;0;0;0
0277;马克-加索尔;Marc Gasol;5;0;9;70;83;68;78;88;86;86;69;79;62;75;78;90;84;26;3;灰熊;18;4;14255241;0;200748;115;0;0;0;0;0;0;0
0278;OJ-梅奥;O.J. Mayo;2;0;8;63;71;76;81;81;63;68;67;71;77;69;73;71;72;24;3;灰熊;18;3;7183411;0;200803;274;0;0;0;0;0;0;0
0279;托尼-阿伦;Tony Allen;2;3;8;57;69;66;75;80;80;78;83;70;68;63;64;85;73;29;7;灰熊;18;3;6757935;0;200425;170;0;1;0;0;0;0;0
0280;丹特-康宁汉姆;Dante Cunningham;4;3;6;52;65;69;73;76;61;74;63;63;68;62;62;69;66;24;2;灰熊;18;3;4463883;0;200933;1125;0;0;0;0;0;0;0
0281;扎克-兰多夫;Zach Randolph;4;5;9;65;87;64;82;84;79;84;68;79;64;74;76;84;80;30;10;灰熊;18;4;8359781;0;200119;120;0;0;0;0;0;0;1
0282;达雷尔-亚瑟;Darrell Arthur;4;3;7;63;73;63;70;76;78;72;63;67;63;63;66;75;71;24;3;灰熊;18;1;2027119;226;200827;1588;0;0;0;0;0;0;0
0283;马利斯-斯贝茨;Marreese Speights;5;4;6;55;68;61;79;80;61;75;58;65;61;70;65;70;68;24;3;灰熊;18;3;6238587;0;200816;1454;0;0;0;0;0;0;0
0284;萨姆-杨;Sam Young;3;2;6;61;70;68;73;73;58;59;57;64;69;64;65;60;63;26;2;灰熊;18;2;2933327;0;200936;1589;0;0;0;0;0;0;0
0285;昆西-庞德塞特;Quincy Pondexter;3;2;6;53;68;68;72;74;59;65;62;63;69;61;62;64;64;23;1;灰熊;18;2;3051584;0;201026;1381;0;0;0;0;0;0;0
0286;吉尔伯特-阿里纳斯;Gilbert Arenas;1;0;9;78;73;80;72;71;60;63;67;71;81;64;78;65;72;29;10;灰熊;18;2;3154427;0;200131;84;0;0;0;0;0;1;2
0287;约什-戴维斯;Josh Davis;4;0;6;55;66;68;69;77;58;65;60;64;68;60;63;64;64;31;3;灰熊;18;2;2653571;0;200300;2864;0;0;0;0;0;0;0
0288;杰里米-帕戈;Jeremy Pargo;1;2;6;70;64;68;70;72;60;60;60;62;71;59;67;61;65;25;0;灰熊;18;2;2612417;0;201100;1375;0;0;0;0;0;0;0
0289;布莱恩-斯金纳;Brian Skinner;4;5;5;56;63;67;65;73;57;60;58;60;67;56;60;60;60;35;13;灰熊;18;2;1507159;0;199822;2135;0;0;0;0;0;0;0
0290;约什-塞尔比;Josh Selby;1;0;5;55;65;69;79;76;58;60;59;61;72;63;64;62;63;20;0;灰熊;18;2;2438926;0;201149;1432;0;0;0;0;0;0;0
