No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
110;艾萨克-奥科罗;Isaac Okoro;3;4;8;58;79;76;75;81;75;70;85;70;80;65;71;81;77;22;3;骑士;7;1;6400000;0;202005;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111;卡里斯-勒韦尔;Caris LeVert;2;3;7;76;80;74;73;84;58;65;75;82;80;79;79;73;76;29;7;骑士;7;2;16000000;0;201620;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;马库斯-莫里斯;Marcus Morris;4;3;8;65;76;80;78;78;65;74;72;75;76;79;78;73;75;34;12;骑士;7;0;0;0;201114;1330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;乔治-尼昂;Georges Niang;4;3;7;71;80;85;80;78;67;61;68;75;80;75;82;69;75;30;7;骑士;7;3;8660000;0;201650;1357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;迪恩-韦德;Dean Wade;4;3;6;60;78;72;76;71;71;76;60;65;72;67;71;71;71;27;4;骑士;7;1;1800000;0;201900;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;萨姆-梅里尔;Sam Merrill;2;1;6;67;75;86;78;72;55;64;65;70;80;70;77;63;70;27;3;骑士;7;2;1050000;0;202060;2028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;特里斯坦-汤普森;Tristan Thompson;5;4;7;63;80;50;69;76;73;81;65;69;31;65;62;77;70;32;12;骑士;7;1;53176;0;201104;695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
117;泰-杰罗姆;Ty Jerome;2;1;7;70;75;73;76;75;50;59;66;70;75;65;73;62;68;26;4;骑士;7;2;2500000;0;201924;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;艾蒙尼-贝茨;Emoni Bates;3;2;6;67;74;69;79;66;58;66;68;63;71;69;71;63;68;20;0;骑士;7;2;1550000;0;202349;2583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;达米安-琼斯;Damian Jones;5;0;7;60;78;50;64;80;70;77;60;69;37;51;59;75;67;28;7;骑士;7;1;3000000;0;201630;1411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;皮特-南斯;Pete Nance;4;0;6;63;71;71;57;74;67;59;63;70;69;60;66;65;65;23;0;骑士;7;1;53176;0;202300;3126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;小克雷格-波特;Craig Porter;1;2;6;66;74;60;69;71;70;59;56;75;62;64;66;61;64;23;0;骑士;7;1;1800000;0;202300;3088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;以赛亚-莫布里;Isaiah Mobley;4;3;7;56;74;63;69;71;60;68;59;64;61;58;63;64;63;24;1;骑士;7;1;1550000;0;202249;1323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;凯德-康宁汉姆;Cade Cunningham;1;2;10;86;80;80;85;82;65;71;75;81;82;85;88;76;83;22;2;活塞;8;2;10500000;0;202101;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;杰伦-杜伦;Jalen Duren;5;0;9;67;86;55;68;86;81;89;67;86;45;60;71;87;80;19;1;活塞;8;3;6750000;0;202213;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;西蒙尼-冯泰奇奥;Simone Fontecchio;3;4;7;62;76;87;82;78;65;75;70;79;85;79;80;73;78;27;1;活塞;8;1;3100000;0;202200;971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;詹姆斯-怀斯曼;James Wiseman;5;0;8;50;82;60;74;84;79;79;57;80;65;67;70;80;75;23;3;活塞;8;1;8500000;0;202002;506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
127;马拉奇-弗林;Malachi Flynn;2;1;7;64;75;78;81;75;51;70;77;70;72;75;74;70;72;25;3;活塞;8;1;3200000;0;202029;975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;贾登-艾维;Jaden Ivey;2;0;9;73;82;77;82;81;62;65;67;77;80;82;81;70;76;21;1;活塞;8;3;8750000;0;202205;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;以赛亚-斯图尔特;Isaiah Stewart;4;5;8;57;79;76;70;86;78;81;55;74;68;64;71;80;75;22;3;活塞;8;1;3700000;0;202016;684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;奇梅齐耶-梅图;Chimezie Metu;4;5;7;55;80;68;72;79;74;82;51;75;60;70;69;75;72;26;5;活塞;8;1;2530000;0;201849;1305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;奥萨尔-汤普森;Ausar Thompson;3;4;8;70;75;65;76;79;68;76;75;71;71;73;72;77;75;19;0;活塞;8;4;10000000;0;202305;694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;马库斯-萨瑟;Marcus Sasser;1;0;7;73;79;78;79;79;54;55;71;79;76;77;80;66;74;22;0;活塞;8;4;3750000;0;202325;2869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;昆汀-格莱姆斯;Quentin Grimes;2;3;6;62;70;80;76;78;65;70;67;65;76;67;71;71;71;23;2;活塞;8;2;2280000;0;202125;987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;埃文-富尼耶;Evan Fournier;3;2;8;63;76;77;78;83;45;66;66;70;80;75;74;65;71;31;11;活塞;8;2;18000000;0;201220;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;泰-吉布森;Taj Gibson;5;4;7;52;82;50;72;80;78;74;64;73;42;63;62;78;70;38;14;活塞;8;1;1300000;0;200926;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;特洛伊-布朗;Troy Brown;3;2;7;62;76;75;71;79;54;70;74;68;70;63;69;70;70;24;5;活塞;8;2;4200000;0;201815;889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;斯坦利-乌穆德;Stanley Umude;3;2;6;73;70;76;64;71;64;58;64;69;70;64;70;63;67;24;0;活塞;8;1;2050000;0;202300;3089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;贾里德-罗登;Jared Rhoden;3;2;6;73;65;70;64;62;58;61;71;57;72;68;66;61;65;24;1;活塞;8;1;53176;0;202200;1239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;巴迪-伯海姆;Buddy Boeheim;3;0;6;63;66;71;60;70;69;69;70;62;71;36;59;70;65;23;1;活塞;8;1;53176;0;202200;862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;托森-埃夫布文万;Tosan Evbuomwan;4;3;6;70;68;59;62;71;60;69;61;70;61;60;64;64;64;22;0;活塞;8;1;53176;0;202300;3125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;帕斯卡尔-西亚卡姆;Pascal Siakam;4;3;9;76;91;76;85;87;75;86;74;90;76;85;89;85;87;29;7;步行者;9;1;30560000;0;201627;157;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
142;泰雷斯-哈利伯顿;Tyrese Haliburton;1;2;10;95;84;88;85;86;55;70;72;85;89;74;95;74;85;23;3;步行者;9;6;52000000;0;202012;226;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;迈尔斯-特纳;Myles Turner;5;0;8;60;85;79;82;84;87;83;61;84;75;74;81;86;84;27;8;步行者;9;2;17000000;0;201511;307;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
144;杰伦-史密斯;Jalen Smith;5;4;8;55;86;78;78;76;75;76;69;80;79;68;78;77;77;23;3;步行者;9;1;4250000;0;202010;1446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;阿隆-内史密斯;Aaron Nesmith;3;4;8;60;80;86;80;81;65;69;74;76;83;70;77;74;77;23;3;步行者;9;3;11000000;0;202014;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;奥比-托平;Obi Toppin;4;5;8;63;84;79;80;81;72;75;63;82;70;70;79;75;77;25;3;步行者;9;1;4860000;0;202008;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;TJ-麦康奈尔;T.J. McConnell;1;0;7;84;80;65;82;83;50;67;77;75;60;75;79;73;76;31;8;步行者;9;2;8750000;0;201500;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;本尼迪克特-马图林;Bennedict Mathurin;3;2;7;66;78;81;82;80;63;69;70;80;81;69;78;71;76;21;1;步行者;9;3;8500000;0;202206;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;道格-麦克德莫特;Doug McDermott;3;2;7;56;79;89;86;79;53;70;70;70;86;75;78;68;74;32;9;步行者;9;1;13750000;0;201411;1287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;贾拉斯-沃克;Jarace Walker;4;5;8;59;80;63;69;79;74;76;59;75;63;62;68;75;72;19;0;步行者;9;4;8500000;0;202308;1782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;以赛亚-杰克逊;Isaiah Jackson;5;4;7;50;80;50;79;76;81;79;55;69;34;70;62;78;70;21;2;步行者;9;2;4500000;0;202122;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;本-谢泼德;Ben Sheppard;2;1;7;68;70;76;74;78;60;67;69;64;73;62;70;69;70;22;0;步行者;9;4;3500000;0;202326;2919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;詹姆斯-约翰逊;James Johnson;4;5;7;63;75;69;72;78;59;70;62;68;70;64;69;67;68;36;14;步行者;9;1;1100000;0;200916;1618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;奥斯卡-希布维;Oscar Tshiebwe;5;4;6;66;70;57;58;67;77;70;50;73;58;56;63;68;66;23;0;步行者;9;1;2050000;0;202300;3019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;以赛亚-王;Isaiah Wong;1;2;6;62;72;72;61;73;71;73;55;69;70;56;65;66;65;23;0;步行者;9;2;1250000;0;202355;2938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;肯德尔-布朗;Kendall Brown;2;0;7;66;75;67;66;68;58;65;66;66;68;52;65;63;64;20;1;步行者;9;1;1600000;0;202248;884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;安德鲁-内姆布哈德;Andrew Nembhard;2;1;7;76;78;77;83;81;56;63;77;70;75;75;78;71;75;23;1;步行者;9;3;2450000;0;202231;1350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158;扬尼斯-阿德托昆博;Giannis Antetokounmpo;4;5;11;84;96;70;75;93;82;91;77;96;71;75;88;93;91;29;10;雄鹿;10;4;52500000;0;201315;13;0;7;1;5;2;0;0;0;0;0;0;0;0;4;1;0;1;1;2;1;0
159;达米安-利拉德;Damian Lillard;1;0;10;85;83;92;87;85;61;67;70;83;93;84;94;73;85;33;11;雄鹿;10;4;31630000;0;201206;45;0;7;0;1;4;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
160;布鲁克-洛佩斯;Brook Lopez;5;0;8;55;80;84;75;79;88;84;65;76;82;66;77;85;81;35;15;雄鹿;10;2;24000000;0;200810;265;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
161;克里斯-米德尔顿;Khris Middleton;3;4;9;76;82;84;88;80;65;72;70;80;83;86;87;73;81;32;11;雄鹿;10;3;34000000;0;201239;276;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
162;鲍比-波蒂斯;Bobby Portis;4;5;8;55;85;79;80;83;76;80;60;82;75;75;78;79;78;29;8;雄鹿;10;3;12250000;0;201522;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
163;帕特-康诺顿;Pat Connaughton;3;2;7;68;74;70;76;75;60;62;72;70;72;65;71;67;70;31;8;雄鹿;10;1;4940000;0;201541;1127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
164;帕特里克-贝弗利;Patrick Beverly;2;1;7;74;68;74;68;82;60;65;80;70;74;67;71;75;73;35;14;雄鹿;10;1;3200000;0;200942;382;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
165;杰-克劳德;Jae Crowder;3;4;7;63;72;79;76;80;56;68;72;70;68;76;72;70;72;33;11;雄鹿;10;1;6460000;0;201234;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;马利克-比斯利;Malik Beasley;2;1;8;62;75;90;85;78;55;65;65;70;85;79;80;66;73;27;7;雄鹿;10;1;2700000;0;201619;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;达尼罗-加里纳利;Danilo Gallinari;5;4;8;50;77;78;80;75;60;71;60;77;80;69;74;67;70;35;15;雄鹿;10;1;53176;0;200806;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;AJ-格林;A.J. Green;2;3;7;65;75;79;75;73;60;62;73;70;76;62;72;68;70;24;2;雄鹿;10;3;2400000;0;202100;991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;泰泰-华盛顿;TyTy Washington Jr.;1;2;7;72;71;71;73;79;58;63;65;68;74;63;72;67;70;21;1;雄鹿;10;2;3400000;0;202229;1054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;安德烈-杰克逊;Andre Jackson Jr.;2;3;6;62;72;72;61;73;71;73;67;69;70;56;64;72;68;22;0;雄鹿;10;3;2200000;0;202336;2924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;马琼-博尚;MarJon Beauchamp ;3;2;7;61;76;58;68;76;64;77;74;68;58;47;60;74;68;21;1;雄鹿;10;3;4000000;0;202224;869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;萨纳西斯-阿德托昆博;Thanasis Antetokounmpo;4;3;6;55;60;60;62;70;78;68;58;65;60;58;57;70;64;31;8;雄鹿;10;1;3610000;0;201451;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
173;克里斯-利文斯顿;Chris Livingston;4;3;6;62;69;77;77;71;61;56;64;63;77;65;70;61;66;20;0;雄鹿;10;2;1100000;0;202358;2940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;瑞安-罗林斯;Ryan Rollins;2;1;6;67;59;69;69;67;60;63;66;61;71;52;63;63;63;21;1;雄鹿;10;1;53176;0;202244;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;杰林-加洛韦;Jaylin Galloway;2;0;6;65;54;71;56;62;60;61;61;61;72;63;61;58;60;21;0;雄鹿;10;1;53176;0;202200;3130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176;德章泰-默里;Dejounte Murray;2;1;9;80;84;85;88;85;65;67;81;87;85;88;90;78;85;27;7;老鹰;11;5;30000000;0;201629;281;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
177;特雷-杨;Trae Young;1;0;10;92;82;90;88;84;60;63;67;86;92;86;96;70;84;25;5;老鹰;11;3;40140000;0;201805;160;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;杰伦-约翰逊;Jalen Johnson;4;5;9;70;87;77;79;86;74;80;68;85;73;72;82;81;82;21;2;老鹰;11;2;5000000;0;202120;1614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;奥涅卡-奥孔古;Onyeka Okongwu;5;4;8;60;89;64;78;84;80;80;65;82;65;76;77;83;80;22;3;老鹰;11;4;15500000;0;202006;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;萨迪克-贝;Saddiq Bey;3;4;8;65;74;78;81;79;74;76;73;71;79;72;75;78;78;24;3;老鹰;11;1;3400000;0;202019;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;韦斯利-马修斯;Wesley Matthews;3;4;7;68;74;86;80;82;45;72;75;71;92;76;80;69;76;37;14;老鹰;11;1;2500000;0;200900;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;博格丹-博格达诺维奇;Bogdan Bogdanovic;2;3;8;77;78;87;84;81;55;70;63;73;84;77;84;68;76;31;6;老鹰;11;4;13500000;0;201427;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;德安德烈-亨特;De'Andre Hunter;4;3;8;54;80;81;84;79;65;72;76;78;78;81;78;74;76;26;4;老鹰;11;4;21000000;0;201904;504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;克林特-卡佩拉;Clint Capela;5;0;8;53;86;50;63;86;83;93;53;80;31;43;60;87;74;29;9;老鹰;11;1;16000000;0;201425;535;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
185;科比-巴夫金;Kobe Bufkin;2;1;7;78;75;79;78;77;57;62;60;72;76;72;78;63;71;20;0;老鹰;11;4;6250000;0;202315;2871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;塞斯-伦迪;Seth Lundy;3;4;6;55;74;74;75;76;68;74;64;68;74;64;68;71;70;24;0;老鹰;11;2;1700000;0;202346;2930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;AJ-格里芬;AJ Griffin;3;4;8;61;80;66;77;78;63;65;68;72;66;68;69;69;70;19;1;老鹰;11;3;6000000;0;202216;478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;特伦特-弗雷斯特;Trent Forrest;2;1;6;71;74;71;72;75;55;68;66;65;72;64;70;66;68;25;2;老鹰;11;1;1830000;0;202100;973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;穆罕穆德-盖耶;Mouhamed Gueye;4;0;6;59;77;61;65;77;71;72;60;68;64;57;64;72;68;21;0;老鹰;11;3;2050000;0;202339;2927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;加里森-马修斯;Garrison Mathews;2;3;6;72;73;71;74;74;51;56;70;64;72;66;71;62;67;27;4;老鹰;11;1;2470000;0;201900;1270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;维特-克雷伊奇;Vit Krejci;3;2;6;71;72;70;71;70;51;58;70;63;70;64;69;60;66;22;3;老鹰;11;1;950000;0;202037;1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;布鲁诺-费尔南多;Bruno Fernando;5;0;6;50;72;60;74;74;68;71;59;64;58;63;62;69;66;25;4;老鹰;11;3;2500000;0;201934;965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;迪伦-温德勒;Dylan Windler;4;3;6;62;74;70;68;76;52;68;64;65;70;55;67;64;65;27;4;老鹰;11;1;53176;0;201926;1547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;迈尔斯-布里奇斯;Miles Bridges;4;3;8;70;86;82;75;87;70;78;68;83;82;79;84;79;81;25;5;黄蜂;12;1;7900000;0;201812;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;拉梅洛-鲍尔;LaMelo Ball;1;2;9;86;81;87;82;80;51;70;72;81;83;80;90;71;81;22;3;黄蜂;12;6;52000000;0;202003;90;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
196;布兰登-米勒;Brandon Miller;4;3;9;71;80;84;86;84;67;68;75;80;84;82;85;75;80;20;0;黄蜂;12;4;11500000;0;202302;1257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;格兰特-威廉姆斯;Grant Williams;4;5;7;61;77;75;79;78;80;76;75;69;73;71;73;80;77;25;4;黄蜂;12;4;13250000;0;201922;1523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;瓦西里耶-米西奇;Vasilije Micic;1;2;7;80;79;79;79;74;61;64;75;78;75;78;83;70;77;30;9;黄蜂;12;3;7830000;0;201452;1320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;尼克-理查兹;Nick Richards;5;0;7;50;86;64;75;78;80;88;60;85;62;65;72;82;77;23;3;黄蜂;12;3;5000000;0;202042;1221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;特雷-曼恩;Tre Mann;2;3;7;75;78;83;79;73;58;75;79;75;79;75;80;73;77;22;2;黄蜂;12;2;5500000;0;202118;1296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;马克-威廉姆斯;Mark Williams;5;0;8;60;85;50;75;82;82;84;64;80;40;65;68;84;76;21;1;黄蜂;12;3;6250000;0;202215;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;塞斯-库里;Seth Curry;2;1;8;74;74;88;80;79;45;68;70;71;82;76;81;66;74;33;10;黄蜂;12;2;5810000;0;201300;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;尼克-史密斯;Nick Smith Jr.;2;1;7;70;72;76;73;77;59;69;70;69;75;68;73;70;71;19;0;黄蜂;12;4;3250000;0;202327;672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;科迪-马丁;Cody Martin;2;3;6;60;78;75;77;76;74;76;55;66;73;69;71;70;70;28;4;黄蜂;12;3;8000000;0;201936;1252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;阿列克谢-波库舍夫斯基;Aleksej Pokusevski;5;4;8;65;75;71;70;72;70;70;60;60;60;65;68;69;69;22;3;黄蜂;12;2;3600000;0;202017;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;阿马里-贝利;Amari Bailey;2;1;6;67;70;74;77;75;63;60;67;63;75;64;70;66;68;20;0;黄蜂;12;3;1950000;0;202341;2928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;戴维斯-贝尔坦斯;Davis Bertans;4;5;7;60;73;86;83;76;61;60;52;66;76;71;76;61;68;31;9;黄蜂;12;2;16000000;0;201142;381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;JT-索尔;JT Thor;4;5;6;52;70;60;73;76;71;74;60;64;58;63;61;72;67;20;2;黄蜂;12;1;2150000;0;202137;1501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209;纳丹-门萨;Nathan Mensah;5;0;6;60;68;58;56;73;78;67;61;68;61;61;61;72;67;25;0;黄蜂;12;1;53176;0;202300;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210;布莱斯-麦戈文斯;Bryce McGowens;2;3;6;70;67;65;70;73;63;64;66;63;66;59;65;66;66;20;1;黄蜂;12;3;1850000;0;202240;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;里基-布莱克;Leaky Black;4;3;6;56;68;60;63;72;70;62;59;68;63;58;61;66;63;23;0;黄蜂;12;1;1100000;0;202300;3020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212;马奎斯-博尔登;Marques Bolden;5;0;6;56;62;56;56;63;62;71;61;60;49;30;51;63;57;25;4;黄蜂;12;1;53176;0;201900;1727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213;吉米-巴特勒;Jimmy Butler;3;4;10;82;86;76;87;88;72;75;88;85;75;88;87;85;87;34;12;热火;13;2;46000000;0;201130;89;0;6;0;0;1;4;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0
214;埃德里斯-阿德巴约;Edrice Adebayo;5;0;10;74;87;66;81;89;86;89;82;85;62;80;82;94;88;26;6;热火;13;2;32600000;0;201714;167;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
215;小海梅-哈克斯;Jaime Jaquez Jr.;3;2;8;70;82;73;81;84;67;70;77;80;75;75;78;77;79;23;0;热火;13;4;5500000;0;202318;2915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216;特里-罗齐尔;Terry Rozier;1;2;8;75;80;81;78;83;60;61;76;78;85;82;83;73;79;29;8;热火;13;3;21490000;0;201516;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;泰勒-希罗;Tyler Herro;2;1;9;78;82;89;86;80;63;67;73;79;87;85;88;73;81;24;4;热火;13;4;30000000;0;201913;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
218;凯莱布-马丁;Caleb Martin;2;3;8;65;80;84;83;76;68;78;79;71;80;80;79;78;79;28;4;热火;13;1;890000;0;201900;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;凯文-乐福;Kevin Love;5;4;9;72;77;80;77;79;68;78;65;73;77;72;79;75;77;35;15;热火;13;2;3700000;0;200805;121;0;5;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
220;约什-理查德森;Josh Richardson;2;3;8;65;76;78;80;84;56;69;78;74;76;72;75;75;75;30;8;热火;13;2;3000000;0;201540;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;邓肯-罗宾逊;Duncan Robinson;3;2;8;66;79;88;85;79;61;64;70;75;85;75;81;69;76;29;5;热火;13;3;18000000;0;201800;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
