No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
146;卡修斯-斯坦利;Cassius Stanley;3;2;7;47;73;63;67;80;82;65;55;68;65;55;58;71;65;21;0;步行者;9;2;800000;0;202054;2146;0;0;0;0;0;0;0
147;亚卡尔-桑普森;Jakarr Sampson;4;3;5;53;71;55;67;75;59;59;53;62;57;58;58;60;59;27;6;步行者;9;1;890000;0;201400;2116;0;0;0;0;0;0;0
148;纳兹-米特鲁-朗;Naz Mitrou-Long;2;1;7;66;61;68;60;71;63;64;59;64;70;51;61;63;62;27;5;步行者;9;1;70000;0;201500;2038;0;0;0;0;0;0;0
149;杰伦-勒丘;Jalen Lecque;2;1;5;60;59;60;57;65;59;59;56;59;63;47;54;57;55;20;1;步行者;9;1;500000;0;201900;1958;0;0;0;0;0;0;0
150;布赖恩-鲍恩二世;Brian Bowen II;3;2;5;58;60;59;56;63;61;59;55;58;61;47;53;56;55;22;0;步行者;9;1;700000;0;202000;1703;0;0;0;0;0;0;0
151;埃德蒙-萨姆纳;Edmond Sumner;1;2;6;68;72;65;70;72;47;60;61;64;68;60;67;59;63;25;3;步行者;9;2;2000000;0;201752;1430;0;0;0;0;0;0;0
152;道格-麦克德莫特;Doug McDermott;3;4;6;56;73;81;84;74;49;64;51;64;80;72;72;57;66;29;6;步行者;9;1;7000000;0;201411;1287;0;0;0;0;0;0;0
153;戈加-比塔泽;Goga Bitadze;5;0;7;57;77;65;71;68;71;72;52;66;64;65;67;67;67;21;1;步行者;9;3;3500000;0;201918;856;0;0;0;0;0;0;0
154;TJ-麦康奈尔;T.J. McConnell;1;0;5;75;73;71;64;75;41;69;67;62;74;56;70;64;67;28;5;步行者;9;1;3500000;0;201500;609;0;0;0;0;0;0;0
155;凯勒-马丁;Kelan Martin ;3;2;7;60;64;66;59;73;65;68;60;65;67;51;59;66;63;25;2;步行者;9;1;700000;0;201800;601;0;0;0;0;0;0;0
156;杰里米-兰姆;Jeremy Lamb;2;3;8;59;80;75;81;79;46;69;61;73;76;69;73;63;68;28;8;步行者;9;2;10200000;0;201212;571;0;0;0;0;0;0;0
157;贾斯廷-霍勒迪;Justin Holiday;3;2;8;64;64;70;62;79;69;70;66;68;70;54;63;72;68;31;8;步行者;9;2;4800000;0;201210;516;0;0;0;0;0;0;0
158;阿龙-霍乐迪;Aaron Holiday;1;2;6;69;73;75;63;75;42;50;72;65;77;54;69;60;65;24;2;步行者;9;2;1500000;0;201823;515;0;0;0;0;0;0;0
159;TJ-沃伦;T.J. Warren;3;4;9;59;87;85;84;84;64;72;69;79;83;75;80;74;78;27;6;步行者;9;1;12500000;0;201414;318;0;0;0;0;0;0;0
160;迈尔斯-特纳;Myles Turner;5;0;9;50;83;65;75;82;78;75;57;77;64;67;70;78;74;24;5;步行者;9;3;17000000;0;201511;307;0;0;0;0;0;0;0
161;马尔科姆-布罗格登;Malcolm Brogdon;2;1;8;78;83;89;85;78;54;62;73;73;88;79;87;68;78;28;4;步行者;9;3;21000000;0;201636;202;0;0;0;0;0;0;0
162;维克托-奥拉迪波;Victor Oladipo;2;1;9;73;79;78;78;86;59;69;75;77;78;70;78;75;77;28;7;步行者;9;1;21000000;0;201302;179;0;0;0;0;0;0;1
163;多曼塔斯-萨博尼斯;Domantas Sabonis;4;5;10;75;86;79;82;82;70;85;57;81;77;79;85;77;81;24;4;步行者;9;4;17190000;0;201611;141;0;0;0;0;0;0;0
164;乔丹-沃拉;Jordan Nwora;2;3;6;68;77;78;72;78;55;50;55;66;78;63;73;57;66;21;0;雄鹿;10;2;1600000;0;202045;2216;0;0;0;0;0;0;0
165;萨姆-梅里尔;Sam Merrill;2;0;5;59;73;77;74;72;48;59;59;62;77;63;69;57;63;24;0;雄鹿;10;2;500000;0;202060;2028;0;0;0;0;0;0;0
166;DJ-威尔森;D.J. Wilson;4;3;6;52;72;72;78;74;60;72;53;64;71;67;67;65;66;24;3;雄鹿;10;1;2200000;0;201717;1517;0;0;0;0;0;0;0
167;托里-克雷格;Torrey Craig;3;4;6;59;76;69;74;76;65;68;59;65;70;65;67;67;68;30;3;雄鹿;10;1;2000000;0;201400;1150;0;0;0;0;0;0;0
168;帕特-康诺顿;Pat Connaughton;2;3;7;53;69;73;71;71;41;53;51;65;74;58;63;50;57;28;5;雄鹿;10;3;5330000;0;201541;1127;0;0;0;0;0;0;0
169;DJ-奥古斯丁;D.J. Augustin;1;0;7;72;73;73;80;80;40;55;60;68;75;69;75;58;67;33;12;雄鹿;10;3;7000000;0;200809;805;0;0;0;0;0;0;0
170;萨纳西斯-阿德托昆博;Thanasis Antetokounmpo;3;2;6;61;65;65;62;65;61;61;57;61;66;53;59;58;60;28;5;雄鹿;10;2;1440000;0;201451;751;0;0;0;0;0;0;0
171;特雷韦恩-格雷厄姆;Treveon Graham;2;3;5;57;72;72;68;84;50;64;60;63;73;57;64;64;64;27;4;雄鹿;10;1;500000;0;201500;477;0;0;0;0;0;0;0
172;布林-福布斯;Bryn Forbes;2;1;7;57;70;74;82;75;42;57;52;66;75;68;69;53;62;27;4;雄鹿;10;2;1350000;0;201600;468;0;0;0;0;0;0;0
173;唐特-迪温琴佐;Donte DiVincenzo;2;0;7;75;73;75;66;78;68;70;76;68;76;59;72;75;73;24;2;雄鹿;10;2;1500000;0;201817;443;0;0;0;0;0;0;0
174;鲍比-波蒂斯;Bobby Portis;4;3;8;60;72;71;73;84;60;80;57;72;70;65;69;72;71;26;5;雄鹿;10;2;4000000;0;201522;390;0;0;0;0;0;0;0
175;贾斯汀-巴顿;Justin Patton;5;4;8;52;75;50;60;78;67;76;56;71;52;53;58;72;65;23;3;雄鹿;10;1;500000;0;201716;363;0;0;0;0;0;0;0
176;克里斯-米德尔顿;Khris Middleton;3;2;9;67;87;83;83;84;56;59;73;79;81;76;82;68;76;29;8;雄鹿;10;4;35600000;0;201239;276;0;0;0;0;0;0;0
177;布鲁克-洛佩斯;Brook Lopez;5;4;8;60;75;82;69;85;70;78;66;73;78;63;74;78;76;32;12;雄鹿;10;3;1300000;0;200810;265;0;0;0;0;0;0;0
178;朱-霍乐迪;Jrue Holiday;2;1;9;80;81;78;81;83;55;62;84;77;78;75;82;74;78;30;11;雄鹿;10;2;26130000;0;200917;111;0;0;0;0;0;0;0
179;扬尼斯-阿德托昆博;Giannis Antetokounmpo;4;3;11;77;95;68;70;96;86;90;79;95;68;69;83;96;90;26;7;雄鹿;10;5;39300000;0;201315;13;0;0;2;0;2;2;0
180;斯凯拉-梅斯;Skylar Mays;1;2;4;68;68;72;74;67;48;59;76;58;74;63;69;64;67;23;0;老鹰;11;2;1100000;0;202050;2031;0;0;0;0;0;0;0
181;布兰登-古德温;Brandon Goodwin;1;2;6;63;63;67;60;70;60;62;60;62;70;49;61;61;61;25;2;老鹰;11;1;700000;0;201800;1820;0;0;0;0;0;0;0
182;查理-布朗;Charlie Brown;2;1;5;60;60;60;57;64;59;60;58;59;63;47;54;57;56;24;1;老鹰;11;1;500000;0;201900;1740;0;0;0;0;0;0;0
183;所罗门-希尔;Solomon Hill;2;3;5;63;71;69;77;77;55;71;66;62;71;66;67;68;67;29;7;老鹰;11;1;770000;0;201323;1570;0;0;0;0;0;0;0
184;托尼-斯内尔;Tony Snell;2;3;7;56;74;74;79;77;51;67;61;68;75;66;68;63;66;29;7;老鹰;11;1;12180000;0;201320;1463;0;0;0;0;0;0;0
185;布鲁诺-费尔南多;Bruno Fernando;4;3;5;59;61;59;58;68;63;67;57;59;60;51;55;63;59;22;1;老鹰;11;3;1400000;0;201934;965;0;0;0;0;0;0;0
186;克林特-卡佩拉;Clint Capela;5;4;9;53;84;41;61;84;81;91;53;78;45;55;60;85;73;26;6;老鹰;11;3;15330000;0;201425;535;0;0;0;0;0;0;0
187;德安德烈-亨特;De'Andre Hunter;3;2;6;65;81;74;76;72;68;71;66;66;74;68;73;69;72;23;1;老鹰;11;3;7500000;0;201904;504;0;0;0;0;0;0;0
188;凯文-赫尔特;Kevin Huerter;2;3;7;64;78;84;75;73;66;65;63;68;83;65;75;66;71;22;2;老鹰;11;1;1500000;0;201819;497;0;0;0;0;0;0;0
189;克里斯-邓恩;Kris Dunn;1;0;9;74;78;72;76;82;52;62;72;76;74;67;76;69;73;26;4;老鹰;11;2;5000000;0;201605;438;0;0;0;0;0;0;0
190;博格丹-博格达诺维奇;Bogdan Bogdanovic;2;1;7;75;75;78;82;78;42;64;59;68;78;74;78;59;70;28;3;老鹰;11;4;18000000;0;201427;403;0;0;0;0;0;0;0
191;奥涅卡-奥孔古;Onyeka Okongwu;4;5;8;50;79;65;78;69;79;76;47;69;65;68;68;70;69;19;0;老鹰;11;4;6500000;0;202006;358;0;0;0;0;0;0;0
192;卡姆-雷迪什;Cam Reddish;3;2;9;70;74;66;68;73;63;69;60;72;67;62;68;65;68;21;1;老鹰;11;3;5500000;0;201910;254;0;0;0;0;0;0;0
193;约翰-科林斯;John Collins;4;5;8;50;90;77;76;85;60;85;56;77;75;67;75;74;75;23;3;老鹰;11;1;1800000;0;201719;248;0;0;0;0;0;0;0
194;达尼罗-加里纳利;Danilo Gallinari;3;4;8;62;80;80;86;76;52;74;62;72;79;76;78;66;73;32;12;老鹰;11;3;20500000;0;200806;235;0;0;0;0;0;0;0
195;特雷-杨;Trae Young;1;2;10;84;83;90;87;85;52;52;74;81;90;80;92;68;81;22;2;老鹰;11;1;7000000;0;201805;160;0;0;0;0;0;0;1
196;拉简-隆多;Rajon Rondo;1;0;9;84;81;71;68;80;40;80;73;76;74;62;78;72;75;34;14;老鹰;11;2;7500000;0;200621;126;0;2;0;0;0;0;1
197;格兰特-里勒;Grant Riller;2;3;5;63;76;71;68;76;57;60;50;63;72;59;66;58;63;23;0;黄蜂;12;2;700000;0;202056;1965;0;0;0;0;0;0;0
198;科迪-泽勒;Cody Zeller;5;4;7;59;79;43;73;81;69;75;67;70;46;67;63;75;69;28;7;黄蜂;12;1;14000000;0;201304;1623;0;0;0;0;0;0;0
199;杰伦-麦克丹尼尔斯;Jalen McDaniels;4;5;5;50;69;60;68;73;69;72;50;61;61;58;58;67;63;23;0;黄蜂;12;3;1000000;0;202028;1286;0;0;0;0;0;0;0
200;科迪-马丁;Cody Martin;4;3;5;60;76;62;74;73;72;74;55;62;63;66;66;70;68;25;1;黄蜂;12;3;800000;0;201936;1252;0;0;0;0;0;0;0
201;尼克-理查兹;Nick Richards;4;0;6;43;74;62;73;76;76;73;48;65;63;61;61;71;66;20;0;黄蜂;12;2;1900000;0;202042;1221;0;0;0;0;0;0;0
202;小弗农-凯里;Vernon Carey Jr.;5;0;6;50;79;40;55;76;70;74;50;66;44;49;53;70;62;19;0;黄蜂;12;2;2900000;0;202032;1116;0;0;0;0;0;0;0
203;PJ-华盛顿;P.J. Washington;4;0;6;58;76;68;70;68;70;71;52;64;68;62;67;65;66;22;1;黄蜂;12;3;5000000;0;201912;1053;0;0;0;0;0;0;0
204;马利克-蒙克;Malik Monk;2;1;6;68;75;77;73;74;50;54;69;65;77;64;72;61;67;23;3;黄蜂;12;1;3500000;0;201711;617;0;0;0;0;0;0;0
205;凯莱布-马丁;Caleb Martin;3;2;7;60;62;62;59;70;64;65;59;64;64;50;57;63;61;25;1;黄蜂;12;3;900000;0;201900;600;0;0;0;0;0;0;0
206;特里-罗齐尔;Terry Rozier;1;0;8;67;82;80;81;81;51;63;69;74;81;70;78;67;73;26;5;黄蜂;12;2;19000000;0;201516;595;0;0;0;0;0;0;0
207;俾斯麦-比永博;Bismack Biyombo;5;4;7;56;79;41;64;85;69;81;67;71;45;58;59;79;69;28;9;黄蜂;12;1;1900000;0;201107;388;0;0;0;0;0;0;0
208;戈登-海沃德;Gordon Hayward;4;3;9;68;82;80;88;83;61;72;64;77;77;82;83;71;77;30;10;黄蜂;12;4;30000000;0;201009;227;0;0;0;0;0;0;0
209;德文特-格雷厄姆;Devonte' Graham;1;2;8;76;72;80;70;86;62;68;67;72;81;61;76;72;75;25;2;黄蜂;12;2;1420000;0;201834;220;0;0;0;0;0;0;0
210;迈尔斯-布里奇斯;Miles Bridges;3;4;7;57;78;65;72;75;70;68;56;68;66;63;65;67;67;22;2;黄蜂;12;2;2000000;0;201812;201;0;0;0;0;0;0;0
211;拉梅洛-鲍尔;LaMelo Ball;2;1;10;83;77;84;78;80;51;68;73;77;83;73;84;70;77;19;0;黄蜂;12;4;8000000;0;202003;90;0;0;0;0;0;0;0
212;凯尔-亚历山大;Kyle Alexander;3;4;5;61;66;60;61;61;59;59;55;59;62;53;57;55;57;24;1;热火;13;1;500000;0;201900;2249;0;0;0;0;0;0;0
213;梅耶斯-伦纳德;Meyers Leonard;4;5;7;56;73;74;73;77;51;66;53;68;72;64;69;60;64;28;8;热火;13;2;9900000;0;201211;1231;0;0;0;0;0;0;0
214;莫里斯-哈克利斯;Maurice Harkless;3;2;7;53;77;71;73;79;53;69;59;69;71;62;66;64;66;27;8;热火;13;1;3600000;0;201215;1005;0;0;0;0;0;0;0
215;凯利-奥利尼克;Kelly Olynyk;5;4;8;61;79;71;77;79;59;77;69;72;69;71;74;72;73;29;7;热火;13;1;12500000;0;201313;815;0;0;0;0;0;0;0
216;KZ-奥克帕拉;KZ Okpala;3;0;8;60;68;63;68;68;63;60;55;66;65;59;62;59;61;21;1;热火;13;3;1500000;0;201932;811;0;0;0;0;0;0;0
217;普雷舍斯-阿丘瓦;Precious Achiuwa;4;0;7;50;72;60;68;77;72;79;43;67;61;58;61;70;66;20;0;热火;13;4;3300000;0;202020;767;0;0;0;0;0;0;0
218;克里斯-席尔瓦;Chris Silva;3;4;7;59;72;62;69;72;66;73;62;66;64;60;62;68;66;24;1;热火;13;3;1700000;0;201900;723;0;0;0;0;0;0;0
219;泰勒-希罗;Tyler Herro;2;0;7;64;85;86;79;77;61;61;68;70;85;70;79;67;73;21;1;热火;13;3;4500000;0;201913;722;0;0;0;0;0;0;0
220;盖布-文森特;Gabe Vincent;2;1;5;59;60;65;56;67;59;59;59;59;67;46;55;58;57;24;2;热火;13;1;500000;0;201800;716;0;0;0;0;0;0;0
221;马克思-斯特鲁斯;Max Strus;2;3;6;59;59;61;59;64;59;60;57;60;64;49;55;57;56;24;1;热火;13;1;500000;0;201900;683;0;0;0;0;0;0;0
222;肯德里克-纳恩;Kendrick Nunn;1;2;8;75;74;72;75;77;62;62;72;70;74;66;75;70;72;25;2;热火;13;3;7600000;0;201800;635;0;0;0;0;0;0;0
223;邓肯-罗宾逊;Duncan Robinson;2;3;6;64;78;90;78;74;58;62;68;65;89;68;78;65;72;26;2;热火;13;3;1420000;0;201800;588;0;0;0;0;0;0;0
224;犹多尼斯-哈斯勒姆;Udonis Haslem;3;2;7;59;59;60;61;66;62;65;57;62;62;52;56;60;59;40;17;热火;13;1;2560000;0;200200;492;0;0;0;0;0;0;0
225;埃弗里-布拉德利;Avery Bradley;1;2;8;66;81;78;74;83;56;72;74;74;80;64;75;75;75;30;10;热火;13;2;5800000;0;201019;406;0;1;0;0;0;0;0
226;戈兰-德拉季奇;Goran Dragic;1;2;9;79;85;86;85;79;49;74;72;77;87;77;88;71;80;34;12;热火;13;2;18700000;0;200845;205;0;0;0;0;0;0;0
227;埃德里斯-阿德巴约;Edrice Adebayo;5;4;9;72;85;65;74;78;75;85;63;77;64;72;77;80;78;23;3;热火;13;5;32600000;0;201714;167;0;0;0;0;0;0;0
228;吉米-巴特勒;Jimmy Butler;3;2;10;76;92;89;95;91;69;74;89;87;86;91;93;86;91;31;9;热火;13;3;30000000;0;201130;89;0;0;0;0;0;0;3
229;德维恩-培根;Dwayne Bacon;2;3;6;52;72;72;72;75;50;54;59;64;73;59;63;57;61;25;3;魔术;14;2;1370000;0;201740;2074;0;0;0;0;0;0;0
230;维克-劳;Vic Law;3;2;5;58;59;59;57;62;59;59;55;58;61;48;53;55;55;25;1;魔术;14;1;500000;0;201900;1956;0;0;0;0;0;0;0
231;乔丹-博恩;Jordan Bone;2;1;6;61;59;61;57;65;59;59;58;60;64;47;55;57;56;23;1;魔术;14;1;700000;0;201957;1726;0;0;0;0;0;0;0
232;加里-克拉克;Gary Clark;3;2;5;58;59;61;57;68;63;65;57;59;63;48;54;61;58;26;2;魔术;14;2;500000;0;201800;1143;0;0;0;0;0;0;0
233;詹姆斯-恩尼斯;James Ennis;3;2;7;59;81;77;79;77;53;77;65;69;76;69;73;68;72;30;6;魔术;14;1;2030000;0;201350;957;0;0;0;0;0;0;0
234;肯-伯奇;Khem Birch;4;5;6;42;62;47;52;78;68;72;57;63;50;42;45;70;58;28;6;魔术;14;1;3000000;0;201400;865;0;0;0;0;0;0;0
235;特伦斯-罗斯;Terrence Ross;2;3;7;53;82;80;79;83;59;64;61;71;80;66;72;67;70;30;8;魔术;14;3;13000000;0;201208;597;0;0;0;0;0;0;0
236;迈克尔-卡特-威廉姆斯;Michael Carter Williams;1;0;7;74;75;67;73;81;53;73;71;69;70;64;72;72;72;29;7;魔术;14;1;2300000;0;201311;538;0;0;0;0;0;0;0
237;埃文-富尼耶;Evan Fournier;3;2;8;61;83;77;81;81;41;64;64;74;76;72;75;61;69;28;8;魔术;14;1;17000000;0;201220;470;0;0;0;0;0;0;0
238;艾尔-法鲁克-阿米奴;Al-Farouq Aminu;3;4;8;60;83;74;76;83;63;76;66;75;74;67;73;74;74;30;10;魔术;14;2;10300000;0;201008;454;0;0;0;0;0;0;0
239;穆罕默德-班巴;Mohamed Bamba;5;0;7;54;79;47;56;73;80;85;56;68;50;51;58;79;69;22;2;魔术;14;2;6500000;0;201806;372;0;0;0;0;0;0;0
240;科尔-安东尼;Cole Anthony;1;0;9;77;75;69;76;76;55;62;62;73;72;67;75;63;70;20;0;魔术;14;4;3800000;0;202015;354;0;0;0;0;0;0;0
241;乔纳森-艾萨克;Jonathan Isaac;4;3;7;60;77;68;72;78;85;79;73;69;68;65;69;83;76;23;3;魔术;14;1;5000000;0;201706;349;0;0;0;0;0;0;0
242;尼古拉-武切维奇;Nikola Vucevic;5;4;9;71;91;84;84;77;59;88;69;78;79;83;87;75;81;30;9;魔术;14;3;25000000;0;201116;322;0;0;0;0;0;0;0
243;阿隆-戈登;Aaron Gordon;4;3;9;54;85;75;78;90;64;82;65;81;73;69;75;79;77;25;6;魔术;14;2;24000000;0;201404;218;0;0;0;0;0;0;0
244;马克尔-富尔茨;Markelle Fultz;2;1;8;78;80;75;72;80;62;57;64;73;76;66;76;66;71;22;3;魔术;14;1;9000000;0;201701;215;0;0;0;0;0;0;0
245;莫里茨-瓦格纳;Moritz Wagner;5;4;7;43;73;55;60;65;60;73;45;65;56;51;55;61;58;23;2;奇才;15;2;1000000;0;201825;2176;0;0;0;0;0;0;0
246;安热伊斯-帕塞奇尼克斯;Anzejs Pasecniks;5;4;6;52;72;60;65;70;57;70;51;63;60;58;60;61;61;25;3;奇才;15;1;1100000;0;201725;2069;0;0;0;0;0;0;0
247;杰罗姆-罗宾逊;Jerome Robinson;1;0;5;71;69;72;67;69;52;60;68;61;74;57;68;62;66;23;2;奇才;15;2;3730000;0;201813;1980;0;0;0;0;0;0;0
248;卡修斯-温斯顿;Cassius Winston;1;0;4;76;76;69;74;68;43;58;68;59;72;65;73;59;67;22;0;奇才;15;2;850000;0;202053;1549;0;0;0;0;0;0;0
249;伊斯梅尔-史密斯;Ish Smith;1;0;7;76;76;68;72;76;52;63;68;68;71;64;73;65;69;32;10;奇才;15;1;6000000;0;201000;1453;0;0;0;0;0;0;0
250;劳尔-内托;Raul Neto;1;0;6;63;71;71;77;75;43;53;56;64;74;64;69;54;62;28;5;奇才;15;1;2470000;0;201347;1356;0;0;0;0;0;0;0
251;加里森-马修斯;Garrison Mathews;2;1;5;70;71;69;72;72;51;56;68;61;71;63;68;61;65;24;1;奇才;15;1;1700000;0;201900;1270;0;0;0;0;0;0;0
252;特洛伊-布朗;Troy Brown;3;2;7;65;72;65;72;70;57;60;59;66;66;64;66;59;64;21;2;奇才;15;1;1630000;0;201815;889;0;0;0;0;0;0;0
253;托马斯-布莱恩特;Thomas Bryant;5;4;6;54;83;75;72;78;81;77;53;67;72;65;71;77;74;23;3;奇才;15;2;8180000;0;201742;875;0;0;0;0;0;0;0
254;罗宾-洛佩斯;Robin Lopez;5;0;7;58;78;40;70;76;73;80;44;68;44;64;60;73;67;32;12;奇才;15;1;7300000;0;200815;599;0;0;0;0;0;0;0
255;戴维斯-贝尔坦斯;Davis Bertans;4;5;7;60;82;91;81;70;65;63;52;68;86;73;80;62;71;28;6;奇才;15;5;16000000;0;201142;381;0;0;0;0;0;0;0
256;伊萨克-邦加;Issac Bonga;1;2;7;55;70;68;68;67;54;59;54;65;71;55;62;55;59;21;2;奇才;15;2;800000;0;201839;373;0;0;0;0;0;0;0
257;德尼-阿夫迪亚;Deni Avdija;3;4;9;69;77;76;80;77;66;68;68;74;75;73;76;70;74;20;0;奇才;15;4;5000000;0;202009;340;0;0;0;0;0;0;0
258;八村塁;Rui Hachimura;4;3;7;60;80;73;71;71;65;69;66;68;72;64;71;67;69;23;1;奇才;15;3;6000000;0;201909;180;0;0;0;0;0;0;0
259;布拉德利-比尔;Bradley Beal;2;1;9;78;87;90;89;84;56;66;74;79;89;83;90;72;82;27;8;奇才;15;1;26260000;0;201203;91;0;0;0;0;0;0;0
260;拉塞尔-威斯布鲁克;Russell Westbrook;1;0;10;78;87;78;82;92;66;69;68;86;80;74;84;76;81;32;12;奇才;15;3;38920000;0;200804;74;0;0;1;0;2;5;2
261;泰雷尔-特里;Tyrell Terry;1;0;5;68;70;74;69;70;48;62;61;61;76;59;69;59;65;20;0;独行侠;16;2;3000000;0;202031;2161;0;0;0;0;0;0;0
262;约什-里夫斯;Josh Reaves;2;3;5;59;59;60;56;62;59;59;56;58;63;46;53;55;54;23;1;独行侠;16;1;700000;0;201900;1963;0;0;0;0;0;0;0
263;韦斯利-艾旺杜;Wesley Iwundu;2;3;6;65;72;70;70;72;42;62;59;64;72;60;67;57;62;26;3;独行侠;16;2;1370000;0;201733;1668;0;0;0;0;0;0;0
264;詹姆斯-约翰逊;James Johnson;3;4;8;66;78;68;72;80;63;70;63;72;69;65;70;69;71;33;11;独行侠;16;1;16050000;0;200916;1618;0;0;0;0;0;0;0
265;威利-考利-斯坦;Willie Cauley-Stein;5;4;8;59;77;41;63;79;64;73;61;72;45;58;60;71;65;27;5;独行侠;16;2;4100000;0;201506;1129;0;0;0;0;0;0;0
266;德怀特-鲍威尔;Dwight Powell;5;4;7;53;75;63;74;75;59;77;64;68;62;66;66;69;68;29;6;独行侠;16;3;10180000;0;201445;843;0;0;0;0;0;0;0
267;博班-马里亚诺维奇;Boban Marjanović;5;0;6;52;74;40;72;73;63;72;42;64;44;64;57;64;61;32;5;独行侠;16;1;3500000;0;201500;604;0;0;0;0;0;0;0
268;马克西-克勒贝尔;Maxi Kleber;4;5;6;59;65;65;60;77;71;72;61;63;65;53;60;72;66;29;3;独行侠;16;4;7810000;0;201400;553;0;0;0;0;0;0;0
269;小蒂姆-哈达威;Tim Hardaway Jr.;2;3;8;63;84;81;82;83;43;59;61;75;81;72;78;61;70;28;7;独行侠;16;1;17750000;0;201324;483;0;0;0;0;0;0;0
270;约什-格林;Josh Green;2;3;6;61;71;64;69;77;73;62;74;65;66;59;62;73;67;19;0;独行侠;16;4;3500000;0;202018;479;0;0;0;0;0;0;0
271;多里安-芬尼-史密斯;Dorian Finney-Smith;3;0;6;62;74;70;72;78;56;65;72;65;70;63;67;68;69;27;4;独行侠;16;2;4000000;0;201600;464;0;0;0;0;0;0;0
272;杰伦-布伦森;Jalen Brunson;1;0;5;78;77;73;70;70;47;46;59;62;75;62;74;53;64;24;2;独行侠;16;2;1410000;0;201833;419;0;0;0;0;0;0;0
273;特雷-伯克;Trey Burke;1;2;8;71;83;77;82;77;41;61;66;73;79;72;79;62;71;27;6;独行侠;16;1;3000000;0;201309;397;0;0;0;0;0;0;0
274;泰勒-贝;Tyler Bey;3;0;6;51;70;65;69;76;72;76;77;64;66;58;60;78;69;22;0;独行侠;16;2;2500000;0;202036;378;0;0;0;0;0;0;0
275;何塞-巴里亚;Jose Barea;1;0;7;76;74;74;83;70;40;63;60;66;76;73;78;57;68;36;14;独行侠;16;1;2600000;0;200600;369;0;0;0;0;0;0;0
276;约什-理查德森;Josh Richardson;2;3;9;63;80;80;73;79;56;67;79;75;80;63;74;73;73;27;5;独行侠;16;2;10800000;0;201540;259;0;0;0;0;0;0;0
277;克里斯塔普斯-波尔津吉斯;Kristaps Porziņģis;4;5;9;51;84;85;84;83;84;82;60;78;81;74;79;82;81;25;5;独行侠;16;4;31000000;0;201504;197;0;0;0;0;0;0;0
278;卢卡-东契奇;Luka Dončić;3;1;10;87;94;90;85;93;63;83;68;89;87;85;95;80;89;21;2;独行侠;16;1;8000000;0;201803;28;0;0;0;0;1;0;0
279;布鲁诺-卡博克洛;Bruno Caboclo;3;4;5;57;72;79;72;78;44;60;57;63;78;62;68;57;64;25;6;火箭;17;2;1950000;0;201420;1901;0;0;0;0;0;0;0
280;威廉-霍华德;William Howard;3;2;5;59;58;60;56;64;59;61;55;58;62;47;53;57;56;27;5;火箭;17;1;500000;0;201500;1870;0;0;0;0;0;0;0
281;杰里安-格兰特;Jerian Grant;1;0;7;67;70;70;75;79;50;56;66;67;73;63;70;63;67;27;5;火箭;17;1;2300000;0;201509;1808;0;0;0;0;0;0;0
282;大卫-努瓦巴;David Nwaba;2;2;3;52;70;64;77;78;60;66;62;57;66;63;60;66;63;27;4;火箭;17;1;1000000;0;201600;1364;0;0;0;0;0;0;0
283;本-麦克勒摩;Ben McLemore;2;3;6;57;81;75;75;84;43;60;59;68;76;64;70;61;65;28;7;火箭;17;1;2030000;0;201307;1289;0;0;0;0;0;0;0
284;小肯扬-马丁;Kenyon Martin Jr.;4;3;8;55;73;60;68;80;65;68;50;71;61;60;63;67;65;19;0;火箭;17;2;900000;0;202052;1254;0;0;0;0;0;0;0
285;丹纽尔-豪斯;Danuel House Jr.;2;3;6;58;70;77;72;76;42;60;60;64;77;60;67;58;63;27;4;火箭;17;2;460000;0;201600;1042;0;0;0;0;0;0;0
286;斯特林-布朗;Sterling Brown;2;3;7;60;72;78;80;65;42;57;67;65;78;68;72;56;64;26;3;火箭;17;1;1700000;0;201746;888;0;0;0;0;0;0;0
287;肯尼-伍滕;Kenny Wooten;3;4;5;61;66;60;61;61;59;59;55;59;62;53;57;55;57;22;1;火箭;17;1;500000;0;201900;718;0;0;0;0;0;0;0
288;克里斯蒂安-伍德;Christian Wood;4;5;8;56;81;70;73;81;72;78;67;73;69;65;70;77;74;25;5;火箭;17;3;13660000;0;201500;717;0;0;0;0;0;0;0
289;PJ-塔克;P.J. Tucker;5;4;7;62;73;72;70;81;79;78;83;68;70;65;70;84;77;35;14;火箭;17;1;5000000;0;200635;690;0;1;0;0;0;0;0
290;萨博-塞弗罗萨;Thabo Sefolosha;2;3;7;62;73;72;74;76;66;70;66;67;73;63;68;70;69;36;14;火箭;17;1;2000000;0;200613;662;0;0;0;0;0;0;0
291;克里斯-克莱蒙斯;Chris Clemons;2;3;6;64;74;76;71;76;46;61;71;65;77;61;70;64;67;24;1;火箭;17;3;890000;0;201900;550;0;0;0;0;0;0;0
292;埃里克-戈登;Eric Gordon;2;3;9;77;75;79;75;76;55;72;66;73;79;68;78;68;73;32;12;火箭;17;4;16860000;0;200807;471;0;0;0;0;0;0;0
