No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
111;夸梅-布朗;Kwame Brown;5;4;6;60;75;60;63;77;67;73;64;77;57;62;65;72;69;27;7;活塞;8;2;4000000;0;200101;885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;安东尼奥-麦克戴斯;Antonio McDyess;4;0;7;63;75;56;88;74;70;88;70;74;57;84;71;78;75;35;12;活塞;8;1;950000;0;199502;611;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;杰森-马克希尔;Jason Maxiell;4;0;7;60;73;58;61;75;70;70;62;76;62;60;64;70;67;26;1;活塞;8;1;1870000;0;200526;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;切克-撒伯;Cheikh Samb;5;4;6;61;60;55;59;72;63;61;59;63;51;60;56;63;60;25;3;活塞;8;1;700000;0;200651;2810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;亚利克斯-阿克;Alex Acker;2;0;5;58;60;60;58;70;60;58;60;61;60;62;55;60;58;26;2;活塞;8;1;700000;0;200560;1640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;沃尔特-夏普;Walter Sharpe;4;0;5;53;62;58;59;73;60;62;53;61;59;51;54;61;57;23;0;活塞;8;1;440000;0;200832;2236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;丹尼-格兰杰;Danny Granger;3;2;9;69;82;90;84;77;79;74;74;79;92;85;86;78;83;26;3;步行者;9;1;2300000;0;200517;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;迈克-邓利维;Mike Dunleavy;3;2;8;68;70;66;74;76;67;69;67;69;83;75;72;70;72;29;6;步行者;9;2;9000000;0;200203;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;特洛伊-墨菲;Troy Murphy;4;3;7;68;70;90;63;75;67;90;70;75;90;73;78;78;78;29;7;步行者;9;3;10000000;0;200114;1338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;罗伊-希伯特;Roy Hibbert;5;0;9;62;72;56;68;80;77;70;62;80;57;78;68;75;72;22;0;步行者;9;4;1500000;0;200817;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;TJ-福特;T.J. Ford;1;0;7;78;75;65;76;73;62;68;72;79;70;75;76;70;73;26;4;步行者;9;3;8000000;0;200308;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;贾瑞特-杰克;Jarrett Jack;1;2;7;75;63;75;70;76;62;67;73;75;75;76;75;71;73;26;3;步行者;9;1;2000000;0;200522;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;约什-麦克罗伯茨;Josh McRoberts;4;0;7;62;65;59;63;74;62;65;61;68;58;60;60;65;63;22;1;步行者;9;3;700000;0;200737;1292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;布兰登-拉什;Brandon Rush;2;3;7;62;67;76;68;76;64;68;63;72;77;74;70;68;69;24;0;步行者;9;2;1800000;0;200013;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;马奎斯-丹尼尔斯;Marquis Daniels;2;3;6;68;82;60;73;75;67;70;73;82;57;74;69;73;71;28;1;步行者;9;1;6900000;0;0;2876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;马希奥-巴斯顿;Maceo Baston;3;4;6;65;69;66;72;73;65;68;65;63;67;63;66;67;67;33;5;步行者;9;1;6860000;0;199858;1695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;拉苏-内斯特洛维奇;Rasho Nesterović;5;4;6;66;73;56;67;74;64;67;64;74;57;76;68;67;67;33;10;步行者;9;1;8400000;0;199817;1354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
128;杰夫-福斯特;Jeff Foster;4;5;7;65;74;56;62;75;70;77;67;76;55;65;64;74;69;32;9;步行者;9;3;5500000;0;199921;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;特拉维斯-迪纳尔;Travis Diener;2;0;6;69;58;72;63;74;61;64;66;64;75;64;66;66;66;27;3;步行者;9;2;1600000;0;200538;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;斯蒂芬-格拉汉姆;Stephen Graham;3;0;6;62;64;64;62;70;61;60;62;66;60;61;60;61;61;27;4;步行者;9;2;820000;0;0;3027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;贾马尔-廷斯利;Jamaal Tinsley;1;0;7;70;62;66;61;73;65;63;75;70;70;56;65;71;68;30;8;步行者;9;1;6750000;226;200127;1496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;迈克尔-里德;Michael Redd;2;0;8;69;85;76;70;75;60;67;73;78;85;78;78;70;74;30;8;雄鹿;10;1;16000000;0;200043;122;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;理查德-杰弗森;Richard Jefferson;3;2;8;67;78;82;82;85;62;71;70;79;77;82;80;74;78;29;7;雄鹿;10;2;13200000;0;200113;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;安德鲁-博古特;Andrew Bogut;5;0;8;67;86;55;74;80;73;87;73;78;52;73;72;82;78;24;3;雄鹿;10;1;6300000;0;200501;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;查理-维兰纽瓦;Charlie Villanueva;4;3;7;66;76;77;74;74;66;76;67;78;76;77;76;72;74;25;3;雄鹿;10;1;3500000;0;200507;2202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;卢克-里德诺;Luke Ridnour;1;0;7;78;64;70;73;75;60;67;73;70;77;77;75;71;73;28;5;雄鹿;10;2;6500000;0;200314;1216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;达蒙-琼斯;Damon Jones;1;0;5;63;60;60;64;68;60;60;56;54;63;55;58;58;58;33;10;雄鹿;10;1;4460000;0;0;2842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;拉蒙-塞申斯;Ramon Sessions;1;0;8;82;77;60;70;79;60;67;69;79;65;74;75;70;73;23;1;雄鹿;10;1;720000;0;0;2113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;丹-加祖里奇;Dan Gadzuric;5;0;7;60;67;55;63;76;67;68;65;75;59;73;64;70;67;31;6;雄鹿;10;3;6250000;0;200233;1885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;泰伦-卢;Tyronn Lue;1;0;7;65;62;70;60;74;58;59;60;62;73;64;65;61;63;32;10;雄鹿;10;1;2250000;0;199823;1225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
141;卢克-巴莫特;Luc Richard Mbah a Moute;3;0;8;63;76;60;64;78;70;76;75;67;62;66;63;77;71;23;0;雄鹿;10;3;760000;0;200837;831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;乔-亚历山大;Joe Alexander;3;4;6;62;64;67;62;70;62;66;59;66;67;54;61;63;63;22;0;雄鹿;10;2;2400000;0;200808;1587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;查理-贝尔;Charlie Bell;2;0;7;68;65;77;68;73;62;64;67;64;75;69;69;66;68;30;4;雄鹿;10;2;3350000;0;0;3031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;奥斯汀-克罗希尔;Austin Croshere;4;0;6;62;59;60;61;70;62;67;60;64;57;60;58;64;61;34;11;雄鹿;10;1;530000;0;199712;2886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;弗朗西斯科-埃尔森;Francisco Elson;5;0;6;62;65;50;62;72;67;70;62;63;52;57;57;68;63;33;5;雄鹿;10;2;1700000;0;199941;775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
146;马里克-阿伦;Malik Allen;4;0;6;60;64;55;67;70;59;64;58;62;61;55;59;61;60;31;7;雄鹿;10;2;1300000;0;0;2865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;乔-约翰逊;Joe Johnson;2;3;9;81;79;83;86;85;62;70;73;80;85;83;86;75;81;28;7;老鹰;11;2;14000000;0;200110;164;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;约什-史密斯;Josh Smith;4;3;8;67;87;64;73;90;82;80;80;86;68;76;77;89;83;23;4;老鹰;11;4;10000000;0;200417;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;艾尔-霍福德;Al Horford;5;4;9;69;85;64;74;83;78;85;70;79;64;75;77;84;81;23;1;老鹰;11;3;4000000;0;200703;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;迈克-毕比;James Singleton;1;0;8;80;73;86;86;76;59;67;75;73;86;84;87;72;80;31;10;老鹰;11;1;15000000;0;199802;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;扎扎-帕楚里亚;Zaza Pachulia;5;4;7;60;70;59;59;79;62;73;59;68;61;60;62;69;66;25;5;老鹰;11;2;4000000;0;0;639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;罗纳德-穆雷;Ronald Murray;1;0;6;67;73;76;73;72;56;64;62;71;76;67;73;63;68;30;6;老鹰;11;1;1500000;0;200241;2051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;马文-威廉姆斯;Marvin Williams;4;3;7;64;76;72;70;78;67;73;63;77;74;66;73;72;72;23;3;老鹰;11;2;5600000;0;200502;1533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;所罗门-琼斯;Solomon Jones;4;0;6;60;60;63;64;76;61;64;58;67;62;59;60;64;62;25;2;老鹰;11;1;800000;0;200633;2103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;阿西-劳;Acie Law;1;2;6;66;64;62;63;75;60;62;59;67;61;65;62;63;62;24;1;老鹰;11;2;2000000;0;200711;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;马里奥-韦斯特;Mario West;2;3;5;55;58;61;64;70;60;62;59;61;62;64;56;61;58;25;1;老鹰;11;1;400000;0;0;3047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;斯皮迪-克拉克斯顿;Speedy Claxton;1;2;6;60;64;59;57;69;56;57;60;62;63;68;59;58;59;31;6;老鹰;11;1;5760000;0;200020;1147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
158;兰多夫-莫里斯;Randolph Morris;5;4;5;53;64;60;61;72;65;65;55;63;53;61;57;64;61;23;2;老鹰;11;1;800000;0;0;3046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;莫里斯-埃文斯;Maurice Evans;2;1;7;65;75;63;78;74;59;67;62;62;60;67;65;65;65;30;5;老鹰;11;3;2500000;0;0;3043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;奥赛罗-亨特;Othello Hunter;2;3;5;62;64;60;60;70;57;62;60;61;62;56;57;60;59;23;0;老鹰;11;2;440000;0;0;3045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;托马斯-加德纳;Thomas Gardner;2;3;6;60;62;62;65;76;60;58;59;62;63;69;60;62;61;24;1;老鹰;11;1;710000;0;0;3044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;杰拉德-华莱士;Gerald Wallace;3;4;9;70;84;67;63;80;70;81;82;87;72;72;74;82;79;27;7;山猫;12;3;9500000;0;200125;230;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
163;杰森-理查德森;Jason Richardson;2;3;8;68;85;82;64;77;64;70;73;80;83;72;78;73;75;28;7;山猫;12;3;12000000;0;200105;258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;埃梅卡-奥卡福;Emeka Okafor;5;4;7;61;88;56;67;76;84;88;67;81;56;73;72;85;78;27;4;山猫;12;2;9500000;0;200402;356;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
165;雷蒙德-费尔顿;Raymond Felton;1;0;8;84;72;67;78;78;60;67;78;78;72;79;80;74;77;25;3;山猫;12;2;4000000;0;200505;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;贾里德-杜德利;Jared Dudley;2;3;7;65;64;67;62;80;61;66;66;67;65;66;63;69;66;24;1;山猫;12;2;1200000;0;200722;945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;DJ-奥古斯丁;D.J. Augustin;1;0;8;74;67;82;68;79;60;64;64;70;83;66;76;67;72;21;0;山猫;12;4;2200000;0;200809;805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;阿莱克斯-阿金萨;Alexis Ajinca;4;5;6;55;61;64;60;78;60;62;64;70;62;61;59;65;62;21;0;山猫;12;4;1300000;0;200820;757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;香农-布朗;Shannon Brown;2;1;7;64;66;61;60;76;60;64;67;68;62;63;60;67;63;23;2;山猫;12;1;800000;0;200625;413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;安德雷-布朗;Andre Brown;4;0;6;60;66;60;61;72;60;68;62;64;59;56;59;65;62;28;2;山猫;12;1;110000;0;0;3048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;马特-卡罗尔;Matt Carroll;2;3;5;60;6;59;60;72;55;59;58;63;62;61;47;59;52;29;5;山猫;12;2;5000000;0;0;2896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;林顿-约翰逊三世;Linton Johnson;4;3;6;62;62;52;61;73;61;63;55;59;60;56;56;62;59;28;5;山猫;12;1;130000;0;0;1619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
173;亚当-莫里森;Adam Morrison;3;4;6;66;62;62;66;73;61;60;59;64;59;61;61;61;62;25;1;山猫;12;2;4000000;0;200603;1328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;纳兹尔-莫罕默德;Nazr Mohammed;5;4;7;62;64;60;64;72;63;68;62;63;60;58;60;66;63;32;9;山猫;12;1;6000000;0;199829;1326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
175;肖恩-梅;Sean May;4;0;7;61;60;66;68;74;61;68;62;63;60;70;62;66;64;25;2;山猫;12;2;2600000;0;200513;2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176;莱恩-霍林斯;Ryan Hollins;5;4;6;60;67;58;61;73;68;68;63;64;58;58;60;68;64;25;2;山猫;12;2;1000000;0;200650;1068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;德维恩-韦德;Dwyane Wade;2;1;11;87;93;74;94;90;78;75;87;93;76;90;91;89;90;27;5;热火;13;2;14400000;0;200305;75;0;4;1;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0
178;肖恩-马里昂;Shawn Marion;4;3;8;69;85;63;76;83;73;84;76;83;63;78;77;83;80;31;9;热火;13;1;17800000;0;199909;271;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;马库斯-班克斯;Marcus Banks;1;0;6;64;66;60;62;73;62;63;64;65;63;63;61;65;63;27;5;热火;13;2;4260000;0;200313;836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;肖恩-利文斯顿;Shaun Livingston;1;0;7;66;76;62;79;75;62;66;64;70;65;79;70;67;69;24;3;热火;13;2;370000;0;200404;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;迈克尔-比斯利;Michael Beasley;4;3;9;63;76;70;80;80;68;73;68;76;65;79;74;74;74;20;0;热火;13;3;4300000;0;200802;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;犹多尼斯-哈斯勒姆;Udonis Haslem;4;5;7;65;77;62;76;82;64;83;67;74;63;77;71;77;74;29;5;热火;13;2;6570000;0;0;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
183;詹姆斯-琼斯;James Jones;2;3;7;64;62;67;63;78;62;62;63;61;70;58;62;66;64;29;5;热火;13;2;4000000;0;200349;1422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;克里斯-奎因;Chris Quinn;1;0;6;69;62;75;63;73;62;65;61;63;72;61;67;64;66;26;2;热火;13;1;1000000;0;0;3030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;戴奎恩-库克;Daequan Cook;2;0;7;68;62;84;67;78;61;67;64;62;87;63;72;68;70;22;1;热火;13;2;1270000;0;200721;1166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;多雷尔-怀特;Dorell Wright;3;0;7;62;65;76;63;75;70;73;68;72;79;70;68;73;71;22;4;热火;13;2;2610000;0;200419;1056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
187;马里奥-查尔莫斯;Mario Chalmers;1;0;8;78;68;78;65;78;60;66;86;74;81;63;76;77;76;23;0;热火;13;3;700000;0;200834;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;马克-布朗特;Mark Blount;5;0;7;60;63;66;62;72;60;66;61;66;57;57;61;64;62;33;8;热火;13;2;8000000;0;199754;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;贾马尔-马格洛伊尔;Jamaal Magloire;5;0;7;62;72;60;61;73;67;70;62;63;62;60;62;69;66;31;8;热火;13;2;1140000;0;200019;1255;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;乔尔-安东尼;Joel Anthony;5;4;7;60;64;55;62;78;80;68;62;71;56;63;60;75;68;27;1;热火;13;3;700000;0;0;798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;雅克赫巴-迪亚瓦拉;Yakhouba Diawara;3;0;6;60;61;68;62;68;62;61;60;60;73;58;60;61;61;27;2;热火;13;2;870000;0;0;2192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;德怀特-霍华德;Dwight Howard;5;0;10;62;97;56;63;95;96;94;74;92;56;81;77;100;89;23;4;魔术;14;4;13760000;0;200401;36;0;2;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
193;拉沙德-刘易斯;Rashard Lewis;4;3;9;69;75;90;73;85;67;73;73;75;90;74;81;77;79;30;10;魔术;14;2;16500000;0;199832;125;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;希度-特科格鲁;Hedo Turkoglu;3;4;8;77;74;81;74;82;64;73;70;79;86;76;81;74;78;30;8;魔术;14;1;6900000;0;200016;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;贾米尔-尼尔森;Jameer Nelson;1;0;7;79;76;78;82;80;60;67;76;74;79;75;82;74;78;27;4;魔术;14;2;7700000;0;200420;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;迈克尔-皮特鲁斯;Mickael Pietrus;2;3;7;67;69;77;62;78;63;67;65;67;80;61;69;69;69;27;5;魔术;14;3;5300000;0;200311;649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;JJ-雷迪克;J.J. Redick;2;0;8;63;63;74;64;77;62;64;63;65;81;64;66;66;66;25;2;魔术;14;2;2000000;0;200611;577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;迈克-威尔克斯;Mike Wilks;1;0;6;62;61;68;62;75;55;62;66;64;61;62;61;65;63;30;8;魔术;14;2;800000;226;0;1516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;考特尼-李;Courtney Lee;2;0;7;66;72;78;64;75;62;65;73;72;76;74;72;70;71;24;0;魔术;14;4;1170000;0;200822;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;马尔钦-戈塔特;Marcin Gortat;4;5;8;60;74;55;60;81;70;70;61;76;57;56;61;72;67;25;1;魔术;14;3;700000;0;200557;473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;布莱恩-库克;Brian Cook;4;0;6;61;60;63;62;75;61;62;55;66;62;64;60;62;61;28;5;魔术;14;2;3500000;0;200324;1934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;基斯-博甘斯;Keith Bogans;2;0;7;65;64;69;63;75;55;68;68;64;77;62;65;67;66;29;5;魔术;14;1;2570000;0;200342;867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;安东尼-约翰逊;Anthony Johnson;1;0;6;68;65;76;64;72;55;64;65;63;76;59;68;64;66;35;11;魔术;14;2;1910000;0;199739;1607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;托尼-巴蒂;Tony Battie;4;5;7;62;68;55;64;75;62;67;64;73;57;76;63;67;65;33;10;魔术;14;2;5750000;0;199705;823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;杰里米-理查德森;Jeremy Richardson;2;0;6;62;62;61;62;74;55;62;52;54;62;62;57;58;58;25;2;魔术;14;1;770000;0;0;3037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;阿多纳尔-福耶尔;Adonal Foyle;5;4;5;56;68;55;62;71;70;69;62;68;56;59;59;69;64;34;11;魔术;14;2;1260000;0;199708;1801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;吉尔伯特-阿里纳斯;Gilbert Arenas;1;2;9;85;78;70;88;85;64;70;78;80;86;86;87;78;83;27;7;奇才;15;2;14650000;0;200102;84;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;安托万-贾米森;Antawn Jamison;4;0;8;68;84;78;81;82;66;86;76;84;74;81;83;80;81;33;10;奇才;15;1;9900000;0;199804;236;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
209;卡隆-巴特勒;Caron Butler;3;4;8;75;83;70;84;84;64;76;82;80;74;84;81;80;82;29;6;奇才;15;2;9240000;0;200210;187;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210;布兰登-海伍德;Brendan Haywood;5;4;7;59;84;62;65;76;84;80;64;78;59;75;71;81;76;29;7;奇才;15;2;5500000;0;200120;1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;安东尼奥-丹尼尔斯;Antonio Daniels;1;2;6;68;73;66;65;72;55;68;66;69;63;69;67;65;66;34;11;奇才;15;2;6200000;0;199704;1763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
212;安德雷-布拉奇;Andray Blatche;4;5;8;65;81;61;70;75;73;75;68;78;60;74;71;75;73;23;3;奇才;15;2;2730000;0;200549;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213;贾维尔-麦基;JaVale McGee;5;4;8;59;77;59;64;86;74;70;65;74;59;72;67;77;72;21;0;奇才;15;3;1390000;0;200818;608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;伊坦-托马斯;Etan Thomas;5;4;7;55;68;59;58;75;68;68;63;67;59;61;60;69;65;31;6;奇才;15;1;6860000;0;200012;2172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
215;达柳斯-桑盖拉;Darius Songaila;4;0;7;58;72;59;70;76;68;68;67;73;60;69;65;70;68;31;5;奇才;15;2;4235000;0;200249;1436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216;尼克-杨;Nick Young;2;3;8;67;67;73;74;79;59;64;65;65;70;72;69;67;68;24;1;奇才;15;3;1600000;0;0;728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;多米尼克-麦克奎尔;Dominic McGuire;4;0;7;65;65;66;65;75;70;73;71;64;66;65;65;73;69;24;1;奇才;15;2;800000;0;200747;2819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;德肖恩-史蒂文森;DeShawn Stevenson;2;0;7;72;64;65;63;75;60;66;67;69;68;64;65;67;66;28;8;奇才;15;2;3600000;0;200023;1444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;迪-布朗;DeCovan Kadell Brown;1;0;5;66;63;62;60;73;55;62;67;59;58;66;60;64;62;25;1;奇才;15;1;180000;0;200646;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;胡安-迪克森;Juan Dixon;2;1;5;69;65;64;65;74;61;63;65;61;60;68;63;65;64;31;6;奇才;15;1;1000000;0;200217;1775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;奥雷克谢-佩切罗夫;Oleksiy Pecherov;5;4;6;55;69;57;60;74;66;69;57;64;54;60;59;67;63;23;1;奇才;15;1;1440000;0;200618;1388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;德克-诺维斯基;Dirk Nowitzki;4;0;10;75;85;76;99;90;70;84;71;85;79;99;91;83;87;31;10;小牛;16;2;18000000;0;199809;61;0;7;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
223;杰森-基德;Jason Kidd;1;0;8;91;64;83;66;81;65;76;87;69;76;73;81;83;82;36;15;小牛;16;1;21370000;0;199402;38;0;8;0;5;1;0;0;0;5;0;1;0;0;4;5;0;0;0;0;0;0
