No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
147;约什-戴维斯;Josh Davis;4;3;3;40;70;47;65;83;50;67;44;58;50;53;50;61;56;22;0;老鹰;11;1;620000;0;0;2864;0;0;0;0;0;0;0
148;易建联;Yi Jianlian;4;5;8;44;76;71;74;86;65;74;58;73;70;62;66;73;70;25;1;山猫;12;1;5000000;0;0;161;0;0;0;0;0;0;0
149;孙悦;Sun Yue;3;1;6;62;74;67;72;80;63;61;58;66;68;63;66;65;66;28;1;山猫;12;2;8000000;0;0;303;0;0;0;0;0;0;0
150;郭艾伦;Guo Ailun;1;2;8;68;74;71;72;81;40;40;68;71;74;62;71;57;65;19;1;山猫;12;2;5000000;0;0;225;0;0;0;0;0;0;0
151;刘炜;Liu Wei;1;2;5;73;63;74;75;78;40;40;63;61;76;64;71;54;63;32;1;山猫;12;3;6000000;0;0;260;0;0;0;0;0;0;0
152;朱芳雨;Zhu Fangyu;3;4;6;40;67;87;74;75;52;66;55;63;85;59;65;60;63;29;1;山猫;12;1;9000000;0;0;339;0;0;0;0;0;0;0
153;王哲林;Wang Zhelin;5;4;7;43;78;40;60;85;52;76;50;71;44;52;53;67;61;18;1;山猫;12;2;4000000;0;0;309;0;0;0;0;0;0;0
154;刘晓宇;LEO;1;2;3;74;68;74;71;67;40;47;57;56;76;61;71;49;61;23;1;山猫;12;1;3000000;0;0;2837;0;0;0;0;0;0;0
155;丁锦辉;Ding Jin hui;4;3;3;40;72;60;67;79;50;71;65;58;61;55;55;65;61;22;1;山猫;12;3;5000000;0;0;2841;0;0;0;0;0;0;0
156;周琦;Zhou Qi;5;4;8;40;67;42;63;69;80;72;45;66;46;53;50;70;60;18;0;山猫;12;4;4000000;0;0;338;0;0;0;0;0;0;0
157;周鹏;Zhou Peng;3;2;4;43;69;69;69;78;53;58;60;60;70;56;58;60;60;23;1;山猫;12;3;6000000;0;0;337;0;0;0;0;0;0;0
158;陶汉林;Tao Hanlin;5;4;4;40;71;40;64;83;52;74;40;61;44;54;50;64;57;22;1;山猫;12;3;4000000;0;0;2835;0;0;0;0;0;0;0
159;赵泰隆;Zhao Tailong;2;3;3;45;68;73;72;72;40;50;54;57;74;57;60;50;56;22;1;山猫;12;3;4000000;0;0;2838;0;0;0;0;0;0;0
160;李根;Ligen;2;3;3;52;70;74;78;70;40;48;42;57;75;64;65;44;55;25;1;山猫;12;1;4000000;0;0;2836;0;0;0;0;0;0;0
161;李晓旭;Li Xiaoxu;4;5;3;40;70;43;60;78;45;82;42;57;47;49;47;62;54;23;1;山猫;12;3;4000000;0;0;2840;0;0;0;0;0;0;0
162;罗凯文;Luo Kaiwen;2;3;4;42;65;71;68;82;44;40;46;60;72;53;57;49;53;18;0;山猫;12;4;3000000;0;0;2839;0;0;0;0;0;0;0
163;德维恩-韦德;Dwyane Wade;1;2;10;76;86;71;78;88;70;63;84;83;77;69;80;81;80;20;0;热火;13;4;3000000;0;200305;75;0;0;0;0;0;0;0
164;拉玛尔-奥多姆;Lamar Odom;4;3;8;69;81;71;76;83;71;86;72;74;70;71;76;82;79;23;4;热火;13;6;12000000;0;199904;176;0;0;0;0;0;0;0
165;埃迪-琼斯;Eddie Jones;2;3;8;65;81;78;80;84;51;52;80;74;78;70;76;69;73;31;9;热火;13;4;14000000;0;199410;655;0;0;0;0;0;0;0
166;拉夫-阿尔斯通;Rafer Alston;1;0;7;81;74;71;74;81;50;54;77;70;74;66;76;68;73;26;4;热火;13;1;680000;0;199839;168;0;0;0;0;0;0;0
167;王治郅;Wang Zhizhi;5;4;4;60;73;71;72;72;77;78;59;59;69;66;68;75;71;25;3;热火;13;2;600000;0;199936;310;0;0;0;0;0;0;0
168;布莱恩-格兰特;Brian Grant;5;4;7;58;78;57;68;83;67;81;56;70;58;62;65;75;70;30;9;热火;13;3;13233434;0;199408;474;0;0;0;0;0;0;0
169;卡隆-巴特勒;Caron Butler;3;2;8;60;72;73;76;81;40;66;73;73;73;66;70;65;68;22;1;热火;13;3;1800000;0;200210;187;0;0;0;0;0;0;0
170;约翰-华莱士;John Wallace;3;2;5;56;81;68;72;74;67;52;56;63;69;63;66;60;64;28;6;热火;13;1;800000;0;199618;1855;0;0;0;0;0;0;0
171;比姆博-科尔斯;Bimbo Coles;1;2;5;76;71;62;89;65;40;40;58;60;66;78;74;47;62;34;13;热火;13;1;1070000;0;0;2866;0;0;0;0;0;0;0
172;劳伦-伍兹;Loren Woods;5;0;6;40;78;40;68;72;77;75;40;65;44;58;54;70;62;24;2;热火;13;1;600000;0;0;2226;0;0;0;0;0;0;0
173;马里克-阿伦;Malik Allen;4;5;5;40;72;40;82;69;68;72;63;61;45;67;54;68;61;24;2;热火;13;2;1700000;0;0;2865;0;0;0;0;0;0;0
174;拉素尔-巴特勒;Rasual Butler;3;2;4;40;73;85;68;62;63;62;49;58;83;55;63;55;60;23;1;热火;13;2;900000;0;200253;1697;0;0;0;0;0;0;0
175;犹多尼斯-哈斯勒姆;Udonis Haslem;4;5;6;40;78;40;78;78;50;76;53;66;45;65;55;64;60;22;0;热火;13;2;500000;0;200200;492;0;0;0;0;0;0;0
176;萨马基-沃克;Samaki Walker;4;3;5;40;74;40;63;64;60;77;49;61;45;52;49;61;55;26;7;热火;13;1;1700000;0;199609;1556;0;1;0;0;0;0;0
177;特雷西-麦克格雷迪;Tracy McGrady;2;3;10;77;92;87;90;90;73;74;80;90;89;90;92;84;88;23;6;魔术;14;6;15000000;0;199709;55;0;0;0;0;2;1;0
178;朱万-霍华德;Juwan Howard;4;3;7;67;85;57;81;86;64;85;65;73;59;76;73;78;76;29;9;魔术;14;5;5500000;0;199405;513;0;0;0;0;0;0;0
179;格兰特-希尔;Grant Hill;3;2;10;64;83;80;85;85;48;69;70;81;79;76;80;69;76;30;9;魔术;14;4;15000000;0;199403;158;0;0;0;0;0;0;0
180;泰伦-卢;Tyronn Lue;1;0;6;78;73;76;73;81;50;51;71;66;78;65;76;64;71;25;5;魔术;14;2;1500000;0;199823;1225;0;2;0;0;0;0;0
181;德鲁-古登;Drew Gooden;5;4;7;52;82;50;71;78;59;84;70;70;52;64;63;74;69;21;1;魔术;14;3;3200000;0;200204;480;0;0;0;0;0;0;0
182;帕特-加里蒂;Pat Garrity;4;5;5;56;80;82;78;79;40;64;63;64;79;69;73;59;66;26;5;魔术;14;5;3200000;0;199819;1082;0;0;0;0;0;0;0
183;扎扎-帕楚里亚;Zaza Pachulia;5;4;7;51;79;45;74;71;64;78;53;68;48;66;61;68;65;18;0;魔术;14;2;500000;0;200342;639;0;0;0;0;0;0;0
184;德肖恩-史蒂文森;DeShawn Stevenson;2;3;6;59;72;74;76;85;40;47;64;66;75;64;68;58;64;21;3;魔术;14;3;2500000;0;0;1444;0;0;0;0;0;0;0
185;基斯-博甘斯;Keith Bogans;3;2;5;40;79;81;75;85;40;51;65;65;80;61;66;58;63;22;0;魔术;14;3;620000;0;200343;867;0;0;0;0;0;0;0
186;德里克-戴尔;Derrick Dial;2;1;5;65;67;84;82;70;40;40;55;60;83;70;74;47;62;27;3;魔术;14;1;300000;0;0;2873;0;0;0;0;0;0;0
187;里斯-盖恩斯;Reece Gaines;1;2;4;65;73;74;65;80;40;40;61;60;76;55;67;54;61;21;0;魔术;14;4;1500000;0;200315;983;0;0;0;0;0;0;0
188;安德鲁-德克勒克;Andrew DeClercq;5;4;5;40;82;40;64;82;45;80;47;65;44;55;54;64;59;29;8;魔术;14;2;2500000;0;199534;1768;0;0;0;0;0;0;0
189;肖恩-卢克斯;Sean Rooks;5;0;3;45;78;40;59;77;55;69;56;58;44;51;51;64;58;33;11;魔术;14;1;1000000;0;199230;1226;0;0;0;0;0;0;0
190;斯蒂文-亨特;Steven Hunter;5;4;4;40;70;40;52;59;73;76;40;57;44;44;45;64;55;21;2;魔术;14;2;1431600;0;0;1852;0;0;0;0;0;0;0
191;吉尔伯特-阿里纳斯;Gilbert Arenas;1;2;9;83;86;85;83;91;55;68;81;81;86;76;89;79;85;20;2;奇才;15;6;11096800;0;200131;84;0;0;0;0;0;0;0
192;拉里-休斯;Larry Hughes;2;3;8;71;78;82;81;84;60;67;74;70;79;70;77;74;76;23;5;奇才;15;2;5000600;0;199808;329;0;0;0;0;0;0;0
193;杰里-斯塔克豪斯;Jerry Stackhouse;3;2;8;68;83;78;85;81;47;63;63;73;77;74;79;62;72;28;8;奇才;15;6;7437500;0;199503;680;0;0;0;0;0;0;0
194;夸梅-布朗;Kwame Brown;4;5;7;52;74;51;59;83;75;83;58;70;54;51;56;79;68;20;2;奇才;15;2;4252080;0;200101;885;0;0;0;0;0;0;0
195;胡安-迪克森;Juan Dixon;2;1;5;69;74;86;83;68;40;41;70;61;85;73;78;52;66;24;1;奇才;15;3;1348200;0;200217;1775;0;0;0;0;0;0;0
196;克里斯-惠特尼;Chris Whitney;1;0;5;65;67;84;82;76;40;47;61;61;85;68;75;54;66;31;10;奇才;15;1;1070000;0;0;2910;0;0;0;0;0;0;0
197;史蒂夫-布雷克;Steve Blake;1;2;6;67;67;84;74;81;40;43;59;66;85;62;74;54;65;22;0;奇才;15;2;520046;0;200338;893;0;0;0;0;0;0;0
198;克里斯汀-莱特纳;Christian Laettner;4;5;9;55;79;55;77;71;49;77;49;73;57;68;66;60;63;33;11;奇才;15;2;5500000;0;0;1189;0;0;0;0;0;0;0
199;贾尔维斯-海耶斯;Jarvis Hayes;3;2;6;51;78;79;82;60;40;56;65;63;78;70;71;51;62;21;0;奇才;15;4;2011080;0;0;1840;0;0;0;0;0;0;0
200;布兰登-海伍德;Brendan Haywood;5;0;7;40;81;40;55;64;74;86;51;66;44;47;51;72;62;23;2;奇才;15;2;1535305;0;200120;1031;0;0;0;0;0;0;0
201;伊坦-托马斯;Etan Thomas;5;4;5;40;79;40;56;71;75;81;49;63;44;48;50;73;62;24;2;奇才;15;1;2200942;0;0;2172;0;0;0;0;0;0;0
202;贾里德-杰弗里斯;Jared Jeffries;4;5;5;50;77;40;53;81;59;78;59;64;45;46;50;71;61;21;1;奇才;15;3;1834080;0;0;1888;0;0;0;0;0;0;0
203;米切尔-巴特勒;Mitchell Butler;2;3;5;55;69;68;75;83;40;40;71;63;70;62;63;58;61;32;7;奇才;15;1;876179;0;199000;1698;0;0;0;0;0;0;0
204;德克-诺维斯基;Dirk Nowitzki;4;5;10;61;90;84;95;90;81;85;77;87;83;89;88;89;89;24;5;小牛;16;6;15000000;0;199809;61;0;0;0;0;0;2;1
205;史蒂夫-纳什;Steve Nash;1;0;10;93;77;84;82;81;53;57;73;73;81;80;89;68;80;28;7;小牛;16;1;5750000;0;199615;60;0;0;0;0;0;0;2
206;安东尼-沃克;Antoine Walker;3;4;7;72;79;75;84;82;76;84;65;70;75;77;78;80;80;26;7;小牛;16;2;13500000;0;0;2875;0;0;0;0;0;0;0
207;安托万-贾米森;Antawn Jamison;4;3;8;51;83;82;80;84;62;83;73;75;79;70;75;78;77;26;5;小牛;16;5;13000000;0;199804;236;0;0;0;0;0;0;0
208;迈克尔-芬利;Michael Finley;2;3;8;60;82;81;83;89;54;73;68;76;81;72;77;73;75;29;8;小牛;16;4;8000000;0;199521;213;0;0;0;0;0;0;0
209;约什-霍华德;Josh Howard;3;2;7;47;74;62;77;85;70;77;66;70;64;64;62;77;70;22;0;小牛;16;4;900000;0;200329;512;0;0;0;0;0;0;0
210;埃杜阿多-纳胡拉;Eduardo Najera;3;4;6;48;78;72;65;77;53;76;75;66;72;54;62;71;68;26;3;小牛;16;5;4200000;0;200038;2055;0;0;0;0;0;0;0
211;特拉维斯-贝斯特;Travis Best;1;0;5;72;72;74;83;69;40;44;63;61;76;72;75;52;65;30;8;小牛;16;1;900000;0;199523;385;0;0;0;0;0;0;0
212;托尼-德尔克;Tony Delk;2;1;6;79;74;54;73;75;40;40;77;65;58;67;67;58;62;28;7;小牛;16;3;2500000;0;199616;930;0;0;0;0;0;0;0
213;斯科特-威廉姆斯;Scott Williams;5;4;6;40;74;40;67;73;65;85;46;64;44;57;52;70;62;34;13;小牛;16;1;1600000;0;0;2877;0;0;0;0;0;0;0
214;马奎斯-丹尼尔斯;Marquis Daniels;2;3;7;41;82;64;70;85;40;53;65;72;66;56;59;60;60;21;0;小牛;16;1;300000;0;0;2876;0;0;0;0;0;0;0
215;肖恩-布拉德利;Shawn Bradley;5;0;6;40;70;40;74;45;84;76;66;58;44;62;52;68;60;30;10;小牛;16;4;4300000;0;199302;407;0;0;0;0;0;0;0
216;丹尼-福特森;Danny Fortson;5;4;6;43;72;40;65;65;58;90;44;63;44;55;51;66;59;26;6;小牛;16;4;6000000;0;199710;981;0;0;0;0;0;0;0
217;姚明;Yao Ming;5;0;10;61;93;73;85;84;89;90;51;85;57;81;81;87;84;22;1;火箭;17;3;9000000;0;200201;80;0;0;0;0;0;0;0
218;史蒂夫-弗朗西斯;Steve Francis;1;2;8;82;80;76;83;86;54;65;80;75;78;75;83;76;80;25;4;火箭;17;5;14000000;0;199902;101;0;0;0;0;0;0;0
219;卡蒂诺-莫布利;Cuttino Mobley;2;1;8;70;78;81;82;86;54;55;75;74;81;73;79;69;75;27;5;火箭;17;2;5500000;0;199841;1324;0;0;0;0;0;0;0
220;吉姆-杰克逊;Jim Jackson;3;2;7;69;78;81;81;77;54;73;63;69;80;74;78;67;73;32;11;火箭;17;3;2420000;0;199204;528;0;0;0;0;0;0;0
221;凯文-卡托;Kelvin Cato;4;5;6;43;76;40;69;77;81;83;55;66;45;58;53;78;66;28;6;火箭;17;3;7992000;0;199715;1913;0;0;0;0;0;0;0
222;埃里克-皮亚考斯基;Eric Piatkowski;3;2;6;66;73;83;86;74;40;51;60;64;81;77;77;53;66;32;9;火箭;17;3;2750000;0;199415;1393;0;0;0;0;0;0;0
223;麦克-维尔克斯;Mike Wilks;1;0;5;76;70;71;79;69;40;42;68;61;74;69;74;53;65;23;1;火箭;17;2;720000;0;0;2891;0;0;0;0;0;0;0
224;马克-杰克逊;Mark Jackson;1;0;7;83;76;72;83;70;40;40;49;67;74;75;80;44;64;37;16;火箭;17;1;1500000;0;198718;529;0;0;0;0;0;0;0
225;奎因达里-韦瑟斯庞;Quinndary Weatherspoon;4;3;6;55;75;40;75;81;47;79;58;66;45;66;58;66;63;32;11;火箭;17;3;5899400;0;0;2199;0;0;0;0;0;0;0
226;莫里斯-泰勒;Maurice Taylor;4;5;7;40;78;40;72;73;58;79;55;68;45;60;54;66;61;26;5;火箭;17;4;8000000;0;199714;2154;0;0;0;0;0;0;0
227;波斯简-纳赫巴;Bostjan Nachbar;3;4;5;48;75;75;68;49;44;64;70;58;75;57;62;52;58;22;1;火箭;17;3;2000000;0;0;2054;0;0;0;0;0;0;0
228;斯科特-帕吉特;Scott Padgett;4;3;6;40;79;60;79;48;56;68;55;60;61;66;61;52;56;26;4;火箭;17;2;688679;0;199928;2066;0;0;0;0;0;0;0
229;阿德里安-格里芬;Adrian Griffin;2;3;5;49;80;63;65;64;46;55;54;61;66;54;58;50;55;28;4;火箭;17;2;800000;0;0;2893;0;0;0;0;0;0;0
230;查尔斯-奥克利;Charles Oakley;4;5;8;59;67;40;77;52;40;72;63;62;45;68;57;51;54;39;18;火箭;17;1;1030000;0;198509;177;0;0;0;0;0;0;0
231;保罗-加索尔;Pau Gasol;4;5;9;63;87;59;80;93;75;85;56;82;60;74;74;83;79;22;2;灰熊;18;2;3500000;0;200103;114;0;0;0;0;0;0;0
232;杰森-威廉姆斯;Jason Williams;1;0;8;92;76;82;75;81;56;55;74;72;83;70;86;68;78;27;5;灰熊;18;5;7500000;0;199021;312;0;0;0;0;0;0;0
233;詹姆斯-波西;James Posey;2;3;7;61;79;73;75;82;61;78;92;70;74;65;70;84;76;24;4;灰熊;18;4;5700000;0;199918;1722;0;0;0;0;0;0;0
234;迈克-米勒;Mike Miller;2;3;7;69;77;80;79;83;59;58;75;71;80;70;77;71;74;22;3;灰熊;18;1;4200000;0;200005;279;0;0;0;0;0;0;0
235;肖恩-巴蒂尔;Shane Battier;3;4;7;55;70;76;73;85;76;69;79;69;75;62;67;80;74;24;2;灰熊;18;2;2800000;0;200106;181;0;0;0;0;0;0;0
236;斯特罗迈尔-斯威夫特;Stromile Swift;5;4;7;57;79;51;67;89;72;81;57;72;53;61;63;80;72;23;3;灰熊;18;1;4500000;0;200002;685;0;0;0;0;0;0;0
237;厄尔-沃特森;Earl Watson;1;0;6;76;76;70;72;85;40;40;74;67;73;64;73;61;68;23;2;灰熊;18;2;1400000;0;200140;1561;0;0;0;0;0;0;0
238;邦奇-威尔斯;Bonzi Wells;2;3;7;62;76;70;72;79;55;66;64;71;72;62;68;66;67;26;5;灰熊;18;3;7700000;0;199811;706;0;0;0;0;0;0;0
239;洛伦岑-怀特;Lorenzen Wright;5;4;7;52;79;50;72;71;72;78;52;68;52;64;62;71;67;27;7;灰熊;18;3;7000000;0;0;1060;0;0;0;0;0;0;0
240;博-奥特洛;Bo Outlaw;4;3;5;40;65;40;50;73;70;85;63;61;45;41;43;75;60;31;10;灰熊;18;2;6500000;0;0;1687;0;0;0;0;0;0;0
241;邓台-琼斯;Dahntay Jones;3;2;6;46;63;79;75;78;44;42;66;65;78;61;63;54;60;22;0;灰熊;18;4;1200000;0;200320;1412;0;0;0;0;0;0;0
242;莱恩-汉弗雷;Ryan Humphrey;4;3;5;40;74;40;75;82;55;74;48;64;45;62;53;66;60;23;1;灰熊;18;3;1000000;0;0;1841;0;0;0;0;0;0;0
243;杰克-查卡利迪斯;Jake Tsakalidis;5;0;5;43;72;40;69;69;65;79;40;61;44;59;52;66;59;23;3;灰熊;18;1;1500000;0;200025;906;0;0;0;0;0;0;0
244;拜伦-戴维斯;Baron Davis;1;2;8;85;82;79;72;83;56;72;91;74;80;66;82;82;82;23;4;黄蜂;19;5;12000000;0;199903;97;0;0;0;0;0;0;0
245;贾马尔-马什本;Jamal Mashburn;3;4;8;67;86;75;79;84;55;77;63;76;75;72;78;71;75;30;10;黄蜂;19;3;9300000;0;199304;272;0;0;0;0;0;0;1
246;贾马尔-马格洛伊尔;Jamaal Magloire;5;0;7;56;84;53;68;80;75;88;57;71;54;62;65;80;73;24;1;黄蜂;19;3;1500000;0;200019;1255;0;0;0;0;0;0;0
247;达雷尔-阿姆斯特朗;Darrell Armstrong;1;2;7;68;72;81;83;74;40;55;83;67;82;71;77;66;72;34;12;黄蜂;19;1;2400000;0;199000;343;0;0;0;0;0;0;0
248;PJ-布朗;P.J. Brown;4;5;8;54;82;52;65;79;77;84;51;73;54;58;62;77;70;33;10;黄蜂;19;4;8000000;0;199229;879;0;0;0;0;0;0;0
249;大卫-韦斯特;David West;4;5;8;51;78;56;77;83;61;77;64;74;58;67;65;73;69;22;0;黄蜂;19;4;1500000;0;200318;315;0;0;0;0;0;0;0
250;大卫-韦斯利;David Wesley;2;1;7;70;73;81;81;81;40;40;71;70;81;71;77;57;68;32;10;黄蜂;19;3;4500000;0;199000;715;0;0;0;0;0;0;0
251;沙蒙德-威廉姆斯;Shammond Williams;1;2;5;73;73;72;75;76;40;50;70;62;74;65;73;59;67;27;5;黄蜂;19;1;720000;0;199834;2190;0;0;0;0;0;0;0
252;史蒂夫-史密斯;Steve Delano Smith;2;0;6;71;70;83;82;66;40;44;63;62;83;72;77;50;64;33;10;黄蜂;19;2;1100000;0;199105;674;0;1;0;0;0;0;0
253;罗波特-特雷勒;Robert Traylor;5;4;6;57;74;40;74;80;66;66;40;66;44;67;59;65;62;25;5;黄蜂;19;1;820000;0;0;1491;0;0;0;0;0;0;0
254;特里-布朗;Tierre Brown;1;0;5;68;74;66;68;85;40;40;62;64;69;58;67;56;62;23;2;黄蜂;19;1;720000;0;0;2868;0;0;0;0;0;0;0
255;乔治-林奇;George Lynch;3;4;7;44;76;60;73;77;45;74;56;68;62;60;59;62;61;32;10;黄蜂;19;3;3000000;0;199312;584;0;0;0;0;0;0;0
256;斯特西-奥格蒙;Stacy Augmon;3;2;5;64;77;42;62;68;55;45;70;62;47;55;56;56;57;34;12;黄蜂;19;1;2400000;0;199109;804;0;0;0;0;0;0;0
257;蒂姆-邓肯;Tim Duncan;4;5;11;75;93;61;86;94;97;97;73;93;62;81;84;100;92;26;6;马刺;20;6;18000000;0;199701;7;0;2;2;2;6;0;0
258;马努-吉诺比利;Manu Ginóbili;2;3;9;70;84;78;80;86;53;63;83;79;78;72;79;75;77;25;1;马刺;20;1;1457500;0;199957;113;0;1;0;0;0;0;0
259;托尼-帕克;Tony Parker;1;0;9;83;84;71;73;83;51;57;77;78;74;67;80;70;75;20;2;马刺;20;2;1245441;0;200128;137;0;1;0;0;0;0;0
260;拉休-内斯特洛维奇;TRasho Nesterovic;5;4;7;51;80;51;68;76;76;85;54;69;53;61;61;78;70;26;5;马刺;20;6;7080000;0;0;5001;0;0;0;0;0;0;0
261;希度-特科格鲁;Hedo Turkoglu;3;2;8;61;77;79;73;79;51;73;64;72;78;64;72;67;70;23;3;马刺;20;1;1995611;0;200016;304;0;0;0;0;0;0;0
262;罗伯特-霍里;Robert Horry;4;3;8;55;77;81;71;75;58;67;62;71;78;63;71;65;68;32;11;马刺;20;5;3315000;0;199211;5001;0;5;0;0;0;0;0
263;布鲁斯-鲍文;Bruce Bowen;3;2;7;57;69;72;54;81;66;51;88;70;72;46;60;73;67;31;7;马刺;20;6;3750000;0;199600;376;0;1;0;0;0;0;0
264;安东尼-卡特;Anthony Carter;1;0;7;76;70;71;72;81;40;51;67;68;74;63;73;60;67;27;4;马刺;20;1;751179;0;0;2894;0;0;0;0;0;0;0
265;马里克-罗斯;Malik Rose;4;5;7;40;83;40;67;76;71;85;64;70;45;56;54;77;66;28;7;马刺;20;6;6008750;0;199644;1242;0;2;0;0;0;0;0
266;查理-沃德;Charlie Ward;1;0;6;73;68;71;81;73;40;40;59;63;74;70;74;50;63;32;9;马刺;20;1;1700000;0;199426;2207;0;0;0;0;0;0;0
267;杰森-哈特;Jason Hart;1;0;6;67;71;49;83;66;40;56;75;63;54;70;64;60;62;24;2;马刺;20;1;638679;0;0;2895;0;0;0;0;0;0;0
268;德文-布朗;Devin Brown;2;3;6;57;74;68;76;69;41;53;64;64;70;64;65;54;60;24;1;马刺;20;2;605046;0;0;409;0;0;0;0;0;0;0
269;马特-卡罗尔;Matt Carroll;2;0;5;46;69;80;83;78;40;48;54;62;80;66;67;52;60;22;0;马刺;20;1;349032;0;0;2896;0;0;0;0;0;0;0
270;凯文-威利斯;Kevin Willis;5;4;8;40;77;40;76;62;42;78;53;67;44;65;56;56;56;40;18;马刺;20;1;1070000;0;198411;707;0;1;0;0;0;0;0
271;卡梅隆-安东尼;Carmelo Anthony;3;4;10;61;84;77;83;88;63;77;73;83;76;78;78;78;79;18;0;掘金;21;4;8500000;0;200303;18;0;0;0;0;0;0;0
272;安德烈-米勒;Andre Miller;1;2;7;79;77;72;77;82;50;63;86;70;74;69;77;75;76;26;4;掘金;21;6;8000000;0;199908;278;0;0;0;0;0;0;0
273;马库斯-坎比;Marcus Camby;5;4;9;53;84;40;61;82;93;95;57;78;44;55;60;91;76;28;7;掘金;21;6;9150000;0;199602;246;0;0;0;0;0;0;0
274;沃什-莱纳德;Voshon Lenard;2;0;7;68;75;84;87;85;40;40;83;70;83;76;80;64;72;29;8;掘金;21;3;3250000;0;0;2881;0;0;0;0;0;0;0
275;内内-希拉里奥;Nenê Hilário;4;5;7;53;79;52;67;86;66;81;71;71;54;59;60;79;70;20;1;掘金;21;3;2200000;0;200207;327;0;0;0;0;0;0;0
276;琼-巴里;Jon Barry;2;1;6;58;68;84;88;83;40;40;85;65;83;74;74;64;69;33;11;掘金;21;1;3000000;0;199221;1694;0;0;0;0;0;0;0
277;厄尔-博伊金斯;Earl Boykins;1;0;6;76;66;73;75;81;40;40;66;66;75;65;73;56;66;26;5;掘金;21;4;2750000;0;0;405;0;0;0;0;0;0;0
278;罗德尼-怀特;Rodney White;3;4;5;54;74;68;74;81;58;65;64;63;69;63;64;67;66;22;2;掘金;21;2;1800000;0;200109;1058;0;0;0;0;0;0;0
279;尼克罗兹-斯哥蒂什维利;Nikoloz Tskitishvili;4;5;5;50;72;65;80;81;60;75;45;63;65;69;65;67;66;19;1;掘金;21;2;2800000;0;0;2134;0;0;0;0;0;0;0
280;弗朗西斯科-埃尔森;Francisco Elson;5;4;4;40;72;40;70;65;72;85;60;58;44;59;51;73;63;26;0;掘金;21;3;620000;0;199941;775;0;0;0;0;0;0;0
281;迈克尔-多列亚克;Michael Doleac;5;0;6;47;76;40;80;70;64;76;46;64;44;70;58;66;62;25;5;掘金;21;1;1540000;0;0;950;0;0;0;0;0;0;0
282;马克-波普;Mark Pope;4;5;5;40;71;40;50;79;86;82;46;63;45;41;45;78;62;30;4;掘金;21;2;800046;0;199652;1718;0;0;0;0;0;0;0
283;克里斯-安德森;Chris Andersen;4;5;7;40;69;40;48;68;91;76;46;65;45;39;44;74;59;24;2;掘金;21;1;638679;0;0;795;0;0;0;0;0;0;0
284;里安-鲍文;Ryan Bowen;3;4;4;40;76;40;79;42;44;63;71;56;45;64;52;50;52;27;4;掘金;21;1;1250000;0;0;2882;0;0;0;0;0;0;0
285;凯文-加内特;Kevin Garnett;4;5;11;77;90;51;84;91;92;95;86;87;54;85;79;99;90;26;8;森林狼;22;6;22000000;0;199505;39;0;0;0;0;2;2;1
286;萨姆-卡塞尔;Sam Cassell;1;0;8;88;87;85;83;86;51;56;85;77;86;78;91;74;83;33;10;森林狼;22;5;6250000;0;199324;536;0;2;0;0;0;0;0
287;拉特里尔-斯普雷威尔;Latrell Sprewell;3;2;7;66;81;81;78;85;55;63;71;71;80;70;77;69;74;32;11;森林狼;22;2;13500000;0;0;677;0;0;0;0;1;0;0
288;沃利-斯泽比亚克;Wally Szczerbiak;2;3;7;67;71;88;85;80;40;59;66;69;87;74;79;61;71;25;4;森林狼;22;6;11775000;0;199906;1474;0;0;0;0;0;0;0
289;迈克尔-奥洛沃坎迪;Michael Olowokandi;5;0;7;47;75;40;69;83;77;82;48;69;44;60;56;78;68;27;5;森林狼;22;3;5408700;0;199801;816;0;0;0;0;0;0;0
290;特洛伊-哈德森;Troy Hudson;1;0;6;77;66;73;84;75;40;47;68;63;75;73;76;57;67;26;6;森林狼;22;5;5253000;0;0;2901;0;0;0;0;0;0;0
291;达里克-马丁;Darrick Martin;1;0;6;70;65;89;78;73;40;42;67;63;89;66;78;54;67;31;9;森林狼;22;1;946646;0;199000;1250;0;0;0;0;0;0;0
292;弗莱德-霍伊博格;Fred Hoiberg;2;3;6;64;67;81;82;81;40;48;57;65;81;70;74;54;65;30;8;森林狼;22;3;1600000;0;0;1069;0;0;0;0;0;0;0
293;加里-特伦特;Gary Trent;4;3;6;45;79;40;77;74;58;83;66;66;45;65;57;71;64;28;8;森林狼;22;1;938679;0;199511;1492;0;0;0;0;0;0;0
294;特伦顿-哈塞尔;Trenton Hassell;2;3;6;63;75;70;78;73;56;56;48;65;72;67;69;55;62;23;2;森林狼;22;1;638679;0;200130;1831;0;0;0;0;0;0;0
295;埃尔文-约翰逊;Earvin Johnson;5;4;5;42;68;40;60;68;80;83;44;60;44;51;48;74;61;35;10;森林狼;22;2;4418156;0;0;4;0;0;0;0;0;0;0
296;奥利弗-米勒;Oliver Miller;5;0;5;42;71;40;67;61;77;70;58;60;44;57;51;67;60;32;8;森林狼;22;1;686838;0;199222;620;0;0;0;0;0;0;0
