image;name;nameBirth;potential;positionFirst;positionSecond;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;draft;info;stateHeight;stateWeight
501;斯科特-亨德森;Scoot Henderson;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;99
502;泽维尔-亨利;Xavier Henry;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;99
503;约翰-亨森;John Henson;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;104
504;德安德烈-亨特;De'Andre Hunter;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;100
505;卡森-华莱士;Cason Wallace;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;95
506;詹姆斯-怀斯曼;James Wiseman;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;216;108
507;德里克-怀特;Derrick White;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;83
508;科比-怀特;Coby White;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;88
509;达里克-怀特黑德;Dariq Whitehead;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;79
510;哈桑-怀特塞德;Hassan Whiteside;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;120
511;卡姆-惠特莫尔;Cam Whitmore;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;102
512;约什-霍华德;Josh Howard;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;104
513;朱万-霍华德;Juwan Howard;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
514;赫西-霍金斯;Hersey Hawkins;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;83
515;阿龙-霍乐迪;Aaron Holiday;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
516;贾斯廷-霍勒迪;Justin Holiday;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;90
517;朱旭航;Zhu Xuhang;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;85
518;朗戴-霍利斯-杰弗森;Rondae Hollis-Jefferson;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;196;91
519;里乔恩-霍姆斯;Richaun Holmes;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;108
520;杰夫-霍纳塞克;Jeff Hornacek;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;83
521;斯宾塞-霍伊斯;Spencer Hawes;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;108
522;泰-吉布森;Taj Gibson;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
523;肯达尔-吉尔;Kendall Gill;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;81
524;阿尔蒙-吉列姆;Armen Gilliam;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
525;兰斯顿-加洛韦;Langston Galloway;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;188;88
526;姜伟泽;Jiang Weize;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;85
527;姜宇星;Jiang Yuxing;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
528;吉姆-杰克逊;Jim Jackson;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
529;马克-杰克逊;Mark Jackson;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;83
530;马克-杰克逊;Marc Jackson;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;90
531;约什-杰克逊;Josh Jackson;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;93
532;贾勒特-卡尔弗;Jarrett Culver;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
533;德马雷-卡罗尔;DeMarre Carroll;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;97
534;弗兰克-卡明斯基;Frank Kaminsky;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;109
535;克林特-卡佩拉;Clint Capela;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
536;萨姆-卡塞尔;Sam Cassell;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;79
537;欧米-卡斯比;Omri Casspi;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
538;迈克尔-卡特-威廉姆斯;Michael Carter Williams;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;86
539;以赛亚-坎南;Isaiah Canaan;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;91
540;埃内斯-坎特;Enes Kanter;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;211;113
541;肯塔维厄斯-考德威尔-波普;Kentavious Caldwell-Pope;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;196;86
542;斯蒂夫-科尔;Steve Kerr;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;83
543;德里克-科尔曼;Derrick Coleman;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
544;达伦-科里森;Darren Collison;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;83
545;扎克-科林斯;Zach Collins;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;108
546;卢克-科内特;Luke Kornet;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;109
547;内纳德-科斯蒂奇;Nenad Krstić;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;211;108
548;罗伯特-科温顿;Robert Covington;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;95
549;乔丹-克拉克森;Jordan Clarkson;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
550;克里斯-克莱蒙斯;Chris Clemons;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;175;82
551;杰-克劳德;Jae Crowder;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;107
552;乔-克劳福德;Joe Crawford;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;95
553;马克西-克勒贝尔;Maxi Kleber;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;210;100
554;道格-克里斯蒂;Doug Christie;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;95
555;卢克-肯纳德;Luke Kennard;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;92
556;埃迪-库里;Eddy Curry;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;137
557;戴尔-库里;Dell Curry;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;83
558;塞斯-库里;Seth Curry;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;86
559;罗季翁斯-库鲁茨;Rodions Kurucs;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;93
560;乔纳森-库明加;Jonathan Kuminga;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
561;迈克尔-库珀;Michael Cooper;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;196;95
562;凯尔-库兹马;Kyle Kuzma;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;99
563;伊曼纽尔-奎克利;Immanuel Quickley;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
564;迪诺-拉迪亚;Dino Radja;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;210;108
565;布莱恩-拉塞尔;Bryon Russell;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;95
566;伊塞亚-莱德尔;Isaiah Rider Jr.;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;98
567;德雷克-莱夫利二世;Dereck Lively II;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;95
568;格伦-莱斯;Glen Rice;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
569;比尔-兰比尔;Bill Laimbeer;8;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;102
570;科特-兰比斯;Kurt Rambis;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;90
571;杰里米-兰姆;Jeremy Lamb;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
572;安德鲁-朗;Andrew Lang;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;97
573;格兰特-朗;Grant Long;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;95
574;卢克-朗利;Lucien Longley;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;104
575;马翰默德-劳夫;Mahmoud Abdul-Rauf;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;180;82
576;卡里斯-勒韦尔;Caris LeVert;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;88
577;JJ-雷迪克;J.J. Redick;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;93
578;黎伊扬;Li Yiyang;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;95
579;达米恩-李;Damion Lee;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;90
580;考特尼-李;Courtney Lee;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;98
581;奥斯汀-里夫斯;Austin Reaves;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;84
582;昆廷-理查德森;Quentin Richardson;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;98
583;肖恩-利文斯顿;Shaun Livingston;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;82
584;乔治-林奇;George Lynch;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
585;林葳;Lin Wei;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;210;100
586;凯文-卢尼;Kevon Looney;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;84
587;吴前;Wu Qian;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;82
588;邓肯-罗宾逊;Duncan Robinson;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;98
589;格伦-罗宾逊;Glenn Robinson;8;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
590;克里弗德-罗宾逊;Clifford Robinson;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;95
591;格伦-罗宾逊三世;Glenn Robinson III;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;90
592;安德烈-罗伯森;Andre Roberson;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;90
593;埃尔文-罗伯特森;Alvin Robertson;9;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
594;罗德尼-罗杰斯;Rodney Rogers;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;95
595;特里-罗齐尔;Terry Rozier;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
596;杰伦-罗斯;Jalen Rose;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
597;特伦斯-罗斯;Terrence Ross;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;95
598;托尼-罗滕;Tony Wroten;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;85
599;罗宾-洛佩斯;Robin Lopez;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;108
600;凯莱布-马丁;Caleb Martin;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;100
601;凯勒-马丁;Kelan Martin;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;95
602;丹-马尔利;Dan Majerle;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
603;泰雷斯-马克西;Tyrese Maxey;8;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
604;博班-马里亚诺维奇;Boban Marjanović;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;220;130
605;本尼迪克特-马瑟林;Bennedict Mathurin;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;200;90
606;CJ-迈尔斯;C.J. Miles;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
607;阿隆-麦基;Aaron McKie;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
608;贾维尔-麦基;JaVale McGee;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;122
609;TJ-麦康奈尔;T.J. McConnell;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;86
610;帕特里克-麦考;Patrick McCaw;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;86
611;安东尼奥-麦克戴斯;Antonio McDyess;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
612;乔治-麦克劳德;George McCloud;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
613;乔丹-麦克劳克林;Jordan McLaughlin;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;82
614;内特-麦克米兰;Nate McMillan;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;98
615;索恩-梅克;Thon Maker;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;100
616;小安东尼-梅森;Anthony Mason Jr.;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;108
617;马利克-蒙克;Malik Monk;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;95
618;克里斯-米尔斯;Chris Mills;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;183;88
619;帕蒂-米尔斯;Patty Mills;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;180;82
620;奥利弗-米勒;Oliver Miller;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;140
621;布拉德-米勒;Brad Miller;7;5;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;120
622;尼古拉-米罗蒂奇;Nikola Mirotić;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;105
623;克里斯-米姆;Chris Mihm;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;120
624;埃文-莫布里;Evan Mobley;8;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;100
625;克里斯-莫里斯;Chris Morris;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;102
626;马基夫-莫里斯;Markieff Morris;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;112
627;多纳塔斯-莫泰尤纳斯;Donatas Motiejūnas;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;100
628;卡尔文-墨菲;Calvin Murphy;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
629;摩西-穆迪;Moses Moody;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;211;102
630;伊曼纽尔-穆迪埃;Emmanuel Mudiay;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;82
631;基根-穆雷;Keegan Murray;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;95
632;拉蒙德-穆雷;Lamond Murray;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;95
633;特雷西-穆雷;Tracy Murray;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;95
634;乔治-穆雷桑;Gheorghe Muresan;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;240;160
635;肯德里克-纳恩;Kendrick Nunn;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;92
636;小拉里-南斯;Larry Nance Jr.;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;107
637;杰伦-诺埃尔;Jaylen Nowell;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;196;95
638;比利-欧文斯;Billy Owens;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;104
639;扎扎-帕楚里亚;Zaza Pachulia;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;108
640;肯德里克-帕金斯;Kendrick Perkins;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;122
641;萨姆-帕金斯;Sam Perkins;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;107
642;贾巴里-帕克;Jabari Parker;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
643;钱德勒-帕森斯;Chandler Parsons;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;102
644;埃里克-帕斯卡尔;Eric Paschall;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;102
645;帕特里克-帕特森;Patrick Patterson;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;104
646;加里-佩顿二世;Gary Payton II;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;91
647;卡梅隆-佩恩;Cameron Payne;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;188;86
648;维斯里-佩尔森;Wesley Person;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;93
649;迈克尔-皮特鲁斯;Mickael Pietrus;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;95
650;雅各布-珀尔特尔;Jakob Poeltl;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;108
651;乔丹-普尔;Jordan Poole;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;108
652;乔尔-普尔兹比拉;Joel Przybilla;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;216;107
653;弗拉特科-钱查尔;Vlatko Čančar;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
654;亚历山大-乔尔杰维奇;Aleksandar Djordjevic;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;201;98
655;埃迪-琼斯;Eddie Jones;8;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;113
656;泰厄斯-琼斯;Tyus Jones;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
657;小德里克-琼斯;Derrick Jones Jr.;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;95
658;杰伦-萨格斯;Jalen Suggs;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;90
659;托马斯-萨托兰斯基;Tomas Satoransky;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;193;98
660;塞德里克-塞巴洛斯;Cedric Ceballos;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
661;马蒂斯-塞布尔;Matisse Thybulle;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;90
662;萨博-塞弗罗萨;Thabo Sefolosha;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;86
663;科林-塞克斯顿;Collin Sexton;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;82
664;凯文-塞拉芬;Kevin Seraphin;7;4;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;100
665;达里奥-沙里奇;Dario Šarić;7;4;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;104
666;德特雷夫-施拉姆夫;Detlef Schrempf;8;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;97
667;丹尼斯-施罗德;Dennis Schröder;7;1;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;88
668;里克-施密茨;Rik Smits;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;213;113
669;尼克-施陶斯卡斯;Nik Stauskas;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
670;丹尼斯-史密斯;Dennis Smith Jr.;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
671;肯尼-史密斯;Kenny Smith;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
672;小尼克-史密斯;Nick Smith Jr.;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;98
673;乔-史密斯;Joe Smith;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;104
674;史蒂夫-史密斯;Steve Delano Smith;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;108
675;兰斯-斯蒂芬森;Lance Stephenson;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;102
676;德尼斯-斯科特;Dennis Scott;7;3;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
677;拉特里尔-斯普雷威尔;Latrell Sprewell;9;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;98
678;达蒙-斯塔德迈尔;Damon Stoudamire;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;95
679;罗德尼-斯塔基;Rodney Stuckey;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
680;杰里-斯塔克豪斯;Jerry Stackhouse;8;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;98
681;约翰-斯塔克斯;John Starks;7;2;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;97
682;罗德-斯特里克兰;Rod Strickland;7;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
683;马克思-斯特鲁斯;Max Strus;7;2;3;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
684;以赛亚-斯图尔特;Isaiah Stewart;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
685;斯特罗迈尔-斯威夫特;Stromile Swift;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;98
686;程帅澎;ChengShuaipeng;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
687;杰里米-索汉;Jeremy Sochan;7;3;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
688;奥蒂斯-索普;Otis Thorpe;8;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;97
689;哈希姆-塔比特;Hasheem Thabeet;7;5;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;198;95
690;PJ-塔克;P.J. Tucker;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
691;丹尼尔-泰斯;Daniel Theis;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;100
692;加勒特-坦普尔;Garrett Temple;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;85
693;阿门-汤普森;Amen Thompson;8;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
694;奥萨尔-汤普森;Ausar Thompson;7;3;2;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
695;特里斯坦-汤普森;Tristan Thompson;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;208;104
696;唐正东;TangZhengdong;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;90
697;达伦-特里;Dalen Terry;7;2;1;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;190;88
698;安东尼-托利弗;Anthony Tolliver;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;102
699;小以赛亚-托马斯;Isaiah Thomas;8;1;0;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;206;107
700;奥比-托平;Obi Toppin;7;4;5;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;95
701;安德森-瓦莱乔;Anderson Varejão;7;5;4;0;0;0;0;0;0;0;0;0;0;0;-25;-25;-25;18;0;0;203;90
