No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
111;林赛-亨特;Lindsey Hunter;1;0;6;62;65;67;70;75;62;63;68;64;67;64;64;67;66;35;12;活塞;8;1;5085805;0;199310;1047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
112;戴尔-戴维斯;Dale Davis;4;5;7;59;72;55;65;78;69;71;54;67;50;62;60;70;65;36;14;活塞;8;1;7938820;0;199113;429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
113;杰森-马克希尔;Jason Maxiell;4;0;6;55;71;60;63;77;64;69;58;63;60;65;60;68;64;22;0;活塞;8;1;6381477;0;200526;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;杰梅因-奥尼尔;Jermaine ONeal;5;4;9;68;91;64;77;86;91;87;62;89;60;87;82;90;86;27;9;步行者;9;4;20368899;0;199617;88;4;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;斯蒂芬-杰克逊;Stephen Jackson;3;4;8;72;81;79;81;85;72;76;81;78;76;73;79;82;82;27;8;步行者;9;3;15755784;0;199743;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
116;丹尼-格兰杰;Danny Granger;3;4;9;66;74;78;80;79;66;71;72;72;70;74;74;73;75;22;0;步行者;9;2;12491458;0;200517;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;安东尼-约翰逊;Anthony Johnson;1;2;7;78;78;71;79;79;60;64;68;74;69;74;78;69;74;21;8;步行者;9;2;10684602;0;199740;1607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;贾马尔-廷斯利;Jamaal Tinsley;1;0;7;79;72;76;74;75;62;64;70;71;72;70;77;69;73;27;4;步行者;9;1;5599547;0;200127;1496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;萨鲁纳斯-贾斯科维休斯;Šarūnas Jasikevičius;1;2;6;73;71;76;78;78;63;64;67;67;71;75;75;69;72;29;0;步行者;9;2;10733746;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;杰夫-福斯特;Jeff Foster;4;5;7;65;78;59;69;81;71;85;55;70;60;64;67;77;72;28;6;步行者;9;2;12762574;0;199921;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;弗瑞德-琼斯;Fred Jones;2;1;6;66;72;70;75;76;61;66;69;70;71;67;69;69;69;26;3;步行者;9;1;6278201;0;200214;2758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;大卫-哈里森;David Harrison;5;0;6;54;79;60;64;80;72;75;51;69;58;62;64;73;69;23;1;步行者;9;2;10671486;0;200429;1008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;奥斯汀-克罗希尔;Austin Croshere;4;3;6;57;68;78;76;68;74;65;51;67;71;74;70;65;67;30;8;步行者;9;1;6657705;0;199712;2886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;斯科特-波拉德;Scot Pollard;5;4;6;50;76;55;65;77;70;72;51;69;57;63;61;70;66;30;8;步行者;9;1;6766306;0;199719;858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;埃迪-吉尔;Eddie Gill;1;0;5;61;64;64;72;76;51;54;58;61;65;62;62;58;60;27;5;步行者;9;1;6025476;0;200000;2904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;迈克尔-里德;Michael Redd;2;3;8;73;82;88;85;85;67;72;74;85;86;87;87;77;83;26;5;雄鹿;10;2;15784450;0;200043;122;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;鲍比-西蒙斯;Bobby Simmons;2;3;7;71;70;84;81;78;68;67;72;71;76;78;77;73;75;25;4;雄鹿;10;2;10113723;0;200142;2228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;莫里斯-威廉姆斯;Mo Williams;1;2;7;74;73;84;76;78;58;62;67;71;80;76;80;67;74;22;2;雄鹿;10;2;12479439;0;200347;710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;安德鲁-博古特;Andrew Bogut;5;0;8;65;79;59;64;81;81;79;62;76;55;61;67;81;74;21;0;雄鹿;10;2;12759796;0;200501;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;贾马尔-马格洛伊尔;Jamaal Magloire;5;4;7;61;78;52;62;81;77;84;60;80;58;64;66;81;74;27;5;雄鹿;10;2;14102260;0;200019;1255;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;TJ-福特;T.J. Ford;1;0;7;79;76;71;71;79;60;60;68;77;68;74;76;67;72;22;2;雄鹿;10;2;12107918;0;200308;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;乔-史密斯;Joe Smith;4;5;7;61;76;58;67;80;77;78;61;72;60;64;65;77;71;30;10;雄鹿;10;1;4297882;0;199501;673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;查理-贝尔;Charlie Bell;2;1;6;67;65;82;74;75;61;60;67;65;78;70;72;66;69;26;4;雄鹿;10;1;6015520;0;200100;3031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;托尼-库科奇;Toni Kukoč;3;4;8;68;72;73;71;74;67;66;62;68;66;63;69;67;69;37;15;雄鹿;10;1;6780108;0;199029;1165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1
135;丹-加祖里奇;Dan Gadzuric;5;0;6;56;72;58;64;75;69;71;53;70;58;64;63;69;66;27;3;雄鹿;10;1;6265954;0;200234;1885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;埃尔文-约翰逊;Ervin Johnson;5;0;7;62;72;55;64;70;72;73;55;65;61;60;63;69;66;38;12;雄鹿;10;1;7583760;0;199300;2259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;耶里-维尔什科;Jiří Welsch;3;2;6;58;64;72;69;72;60;62;65;65;65;65;63;64;64;25;3;雄鹿;10;1;4363665;0;200216;2759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;杰梅因-杰克逊;Jermaine Jackson;2;1;6;61;65;61;69;69;57;62;61;61;62;61;59;60;60;29;6;雄鹿;10;1;4363665;0;199900;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;里斯-盖恩斯;Reece Gaines;2;0;6;63;67;63;71;74;53;54;55;61;62;62;62;56;59;24;2;雄鹿;10;1;4649005;0;200315;983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;约什-史密斯;Josh Smith;3;4;8;69;79;68;71;94;90;78;77;79;67;73;73;91;83;20;0;老鹰;11;1;11632278;0;200517;298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;乔-约翰逊;Joe Johnson;2;3;9;78;82;83;87;87;66;70;78;85;80;82;86;79;83;24;4;老鹰;11;2;16130884;0;200110;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;艾尔-哈灵顿;Al Harrington;4;5;8;69;83;81;78;84;72;78;71;83;77;79;83;80;81;25;7;老鹰;11;2;10917231;0;199825;1017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;扎扎-帕楚里亚;Zaza Pachulia;5;0;7;66;79;61;69;84;78;82;64;75;60;67;70;82;77;21;2;老鹰;11;2;12626609;0;200342;639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;约什-柴尔德里斯;Josh Childress;3;2;6;66;77;68;79;69;72;75;78;68;71;68;71;75;74;22;0;老鹰;11;1;4117683;0;200506;1751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;泰伦-卢;Tyronn Lue;1;2;7;73;65;82;83;75;55;60;73;67;75;77;78;67;73;28;7;老鹰;11;1;7266402;0;199823;1225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
146;萨利姆-斯塔德迈尔;Salim Stoudamire;1;2;6;71;66;79;80;76;58;59;67;70;75;71;75;65;71;23;0;老鹰;11;1;4803840;0;200531;1468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;马文-威廉姆斯;Marvin Williams;4;3;7;63;72;71;70;77;67;70;66;72;77;70;71;71;71;19;0;老鹰;11;1;5520671;0;200502;1533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;安东尼-格兰迪;Anthony Grundy;1;2;6;59;65;74;71;77;62;64;69;64;66;64;65;69;67;26;0;老鹰;11;1;6355025;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;罗耶尔-埃维;Royal Ivey;2;3;6;66;66;70;70;76;62;61;68;69;65;61;66;67;66;21;0;老鹰;11;1;5884678;0;200537;779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;多塔-史密斯;Donta Smith;2;3;5;57;69;66;69;75;64;65;66;62;62;65;61;68;64;22;0;老鹰;11;1;5331562;0;200534;2787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;约翰-托马斯;John Thomas;5;4;6;55;72;55;65;70;67;65;54;69;59;61;61;64;63;30;8;老鹰;11;1;4853066;0;199725;2173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
152;伊斯特班-巴蒂斯塔;Esteban Batista;4;5;5;55;69;50;64;73;70;68;57;65;58;63;58;68;63;22;0;老鹰;11;1;6664005;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;约翰-爱德华兹;John Edwards;5;0;5;52;66;42;65;71;64;67;43;68;56;61;55;62;59;24;0;老鹰;11;1;7832511;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;杰拉德-华莱士;Gerald Wallace;3;4;8;69;85;72;70;84;84;82;87;84;68;72;75;90;83;23;4;山猫;12;4;20642566;0;200125;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;埃梅卡-奥卡福;Emeka Okafor;5;0;8;58;82;58;68;84;81;89;64;82;58;62;69;86;78;23;1;山猫;12;4;20302660;0;200402;356;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
156;朱梅因-琼斯;Jumaine Jones;3;4;6;64;70;77;75;79;68;72;70;70;73;74;72;74;74;26;6;山猫;12;2;10162243;0;199927;2104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;布莱文-奈特;Brevin Knight;1;0;7;89;69;66;77;77;62;62;71;73;64;78;78;69;74;30;8;山猫;12;2;12451227;0;199716;1345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158;普里莫兹-布雷泽克;Primoz Brezec;5;4;7;57;79;62;82;80;76;74;58;75;60;77;72;76;74;26;5;山猫;12;2;16824312;0;200027;895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;雷蒙德-费尔顿;Raymond Felton;1;0;8;80;71;69;74;77;62;64;74;74;68;71;75;71;73;21;0;山猫;12;2;10105845;0;200505;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;卡里姆-拉什;Kareem Rush;3;2;6;62;72;78;70;78;64;67;68;72;73;65;70;70;71;25;3;山猫;12;2;10919618;0;200200;1943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;基斯-博甘斯;Keith Bogans;2;3;6;65;72;68;71;79;63;65;72;72;67;73;68;71;70;25;2;山猫;12;2;11855169;0;200343;867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;马特-卡罗尔;Matt Carroll;2;3;6;65;70;82;80;74;63;64;67;67;73;70;73;67;70;25;2;山猫;12;2;12221545;0;200300;2896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163;阿兰-安德森;Alan Anderson;2;3;6;64;69;74;68;78;64;65;70;70;67;65;67;70;69;23;0;山猫;12;1;4316151;0;200500;3086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;梅尔文-伊莱;Melvin Ely;5;4;6;58;74;50;66;77;72;74;56;74;55;61;63;73;68;27;3;山猫;12;2;16861922;0;200212;1593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;肖恩-梅;Sean May;4;5;6;56;74;54;68;79;69;73;57;75;57;68;63;71;67;21;0;山猫;12;2;4316151;0;200513;2026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;杰克-沃斯库尔;Jake Voskuhl;5;0;6;52;75;50;66;76;72;74;54;72;58;64;61;72;67;28;5;山猫;12;1;7083691;0;200043;2217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;伯纳德-罗宾逊;Bernard Robinson;2;3;6;62;70;64;69;76;64;67;69;71;65;66;64;70;67;25;1;山猫;12;3;15837482;0;200445;1233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;凯文-伯尔森;Kevin Burleson;1;2;5;65;62;68;67;77;51;54;63;62;65;61;64;60;62;26;0;山猫;12;1;5817355;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;德维恩-韦德;Dwyane Wade;2;1;10;84;95;76;84;94;77;73;90;94;76;91;90;90;90;23;2;热火;13;4;19850620;0;200305;75;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
170;沙奎尔-奥尼尔;Shaquille O'Neal;5;0;11;69;96;60;67;88;88;92;67;94;60;72;80;92;87;33;13;热火;13;4;20885355;0;199201;9;0;12;2;7;2;3;0;0;0;0;1;2;0;0;3;0;0;3;1;3;0
171;阿朗佐-莫宁;Alonzo Mourning;5;0;8;64;81;60;72;82;92;84;66;75;59;68;71;88;80;35;13;热火;13;2;15945543;0;199202;133;0;.;0;1;1;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;0
172;安托万-沃克;Antoine Walker;3;4;7;67;81;80;76;80;69;76;68;80;76;72;77;75;77;29;9;热火;13;2;11462205;0;199606;317;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;詹姆斯-波西;James Posey;3;2;7;67;72;78;71;83;76;74;80;68;74;63;71;82;77;28;6;热火;13;2;11795901;0;199918;1722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;杰森-威廉姆斯;Jason Williams;1;0;8;83;76;82;80;77;62;62;68;72;76;74;83;68;76;30;7;热火;13;4;12754355;0;199807;312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;加里-佩顿;Gary Payton;1;2;10;79;74;77;72;76;67;65;81;68;71;65;76;75;76;37;15;热火;13;4;21502501;0;199002;65;0;9;0;2;5;2;0;0;0;0;0;0;1;9;0;0;1;0;0;0;0
176;犹多尼斯-哈斯勒姆;Udonis Haslem;4;5;7;55;78;52;72;85;72;82;69;74;62;71;65;81;73;25;2;热火;13;2;11245342;0;200300;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;杰森-卡波诺;Jason Kapono;3;2;6;59;68;90;84;74;65;62;64;64;76;73;74;65;71;24;2;热火;13;1;4847897;0;200331;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;多雷尔-怀特;Dorell Wright;2;3;7;64;71;75;69;77;66;64;70;67;72;71;69;70;69;20;1;热火;13;1;4841068;0;200419;1056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;德里克-安德森;Derek Anderson;2;3;6;59;67;66;70;82;64;63;72;67;70;65;64;72;68;31;8;热火;13;1;7816110;0;199713;792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;迈克尔-多列亚克;Michael Doleac;5;0;6;63;79;52;58;69;66;69;58;63;57;63;63;66;64;28;7;热火;13;1;7199644;0;199812;950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;杰拉德-费奇;Gerald Fitch;1;0;7;62;70;67;59;70;67;61;59;66;66;64;63;62;63;23;0;热火;13;1;7514013;0;200500;967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;山顿-安德森;Shandon Anderson;2;3;7;51;66;70;76;77;55;62;59;63;61;61;60;62;61;32;9;热火;13;1;4294217;0;199654;796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;维恩-西米恩;Wayne Simien;4;0;6;52;67;66;65;66;60;45;61;64;61;62;60;54;57;22;0;热火;13;1;4279541;0;200529;1567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;德怀特-霍华德;Dwight Howard;5;0;10;61;88;54;65;95;87;90;67;88;57;66;72;94;83;20;1;魔术;14;4;21268397;0;200401;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;希度-特科格鲁;Hedo Turkoglu;4;3;8;77;72;83;82;83;71;76;72;76;77;80;82;78;80;26;5;魔术;14;2;12397452;0;200016;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;德肖恩-史蒂文森;DeShawn Stevenson;2;3;7;69;79;74;75;82;68;70;77;77;69;73;74;77;76;24;5;魔术;14;2;12490668;0;200023;1444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;格兰特-希尔;Grant Hill;3;2;9;74;81;67;77;75;68;70;74;77;67;73;76;73;75;33;11;魔术;14;1;7513244;0;199403;158;0;7;0;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
188;特雷沃-阿里扎;Trevor Ariza;3;4;8;64;71;74;70;81;69;72;76;71;70;66;69;77;74;20;1;魔术;14;1;6648861;0;200443;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;贾米尔-尼尔森;Jameer Nelson;1;0;8;76;72;80;76;77;55;61;67;75;73;76;79;65;73;23;1;魔术;14;2;11966799;0;200420;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;托尼-巴蒂;Tony Battie;5;4;6;60;76;51;62;82;72;76;54;74;59;65;64;75;70;29;8;魔术;14;2;10841179;0;199705;823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;达科-米利西奇;Darko Miličić;4;0;8;62;74;53;65;78;83;74;55;73;52;61;62;76;69;20;2;魔术;14;1;7825546;0;200302;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;帕特-加里蒂;Pat Garrity;4;0;6;59;67;75;70;77;66;68;63;65;68;62;66;69;68;29;7;魔术;14;1;4591641;0;199819;1082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;特拉维斯-迪纳尔;Travis Diener;1;2;6;68;65;77;72;72;64;62;67;64;70;61;69;66;68;23;0;魔术;14;1;7803434;0;200538;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;肯扬-杜林;Keyon Dooling;1;0;7;71;70;69;71;74;62;62;65;73;67;70;71;65;68;25;5;魔术;14;2;10535740;0;200010;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;博-奥特洛;Bo Outlaw;4;3;6;61;74;69;70;73;69;65;63;65;60;61;66;68;67;34;12;魔术;14;1;4531710;0;199300;1687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;凯文-卡托;Kelvin Cato;5;0;6;58;72;55;64;74;71;72;56;64;57;60;60;70;66;31;8;魔术;14;1;11462193;0;199715;1913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;马里奥-卡苏;Mario Kasun;5;0;6;52;72;50;59;71;69;69;55;63;56;62;57;67;62;25;3;魔术;14;1;7118119;0;200241;1911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;斯特西-奥格蒙;Stacey Augmon;3;2;6;60;66;64;69;72;58;61;62;62;60;62;61;62;62;37;14;魔术;14;1;7480838;0;199109;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;特伦斯-莫里斯;Terence Morris;4;0;5;55;65;51;60;78;66;65;56;62;60;60;56;67;61;26;4;魔术;14;1;4432553;0;200134;2044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;吉尔伯特-阿里纳斯;Gilbert Arenas;1;2;9;79;86;90;90;91;64;65;68;87;89;92;93;74;85;23;4;奇才;15;3;16949815;0;200131;84;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;安托万-贾米森;Antawn Jamison;4;3;8;64;83;84;85;88;70;85;68;85;83;88;85;82;84;29;7;奇才;15;2;15328799;0;199804;236;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
202;卡隆-巴特勒;Caron Butler;3;4;8;72;81;80;80;85;71;76;77;81;75;83;82;81;82;25;3;奇才;15;2;12922790;0;200210;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;贾尔维斯-海耶斯;Jarvis Hayes;3;4;7;62;67;72;77;79;68;70;68;70;68;74;69;72;72;24;2;奇才;15;2;11677552;0;200310;1840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;安东尼奥-丹尼尔斯;Antonio Daniels;2;1;7;70;70;70;72;77;64;64;69;71;68;73;70;69;70;30;8;奇才;15;1;7799741;0;199704;1763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
205;布兰登-海伍德;Brendan Haywood;5;0;6;57;78;51;61;79;76;78;55;74;50;64;62;76;70;26;4;奇才;15;2;11919382;0;200120;1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;伊坦-托马斯;Etan Thomas;5;4;6;58;74;52;68;77;72;73;56;70;60;62;63;72;68;27;5;奇才;15;1;4301950;0;200012;2172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;安德雷-布拉奇;Andray Blatche;4;5;7;52;72;66;70;78;69;72;58;70;61;67;64;71;68;19;0;奇才;15;1;5327487;0;200549;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;贾里德-杰弗里斯;Jared Jeffries;5;4;6;60;72;60;64;78;69;74;58;70;53;64;64;72;68;24;3;奇才;15;1;7155052;0;200211;1888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209;迈克尔-鲁芬;Michael Ruffin;4;0;6;59;62;55;66;76;68;73;57;61;60;63;58;70;64;28;6;奇才;15;1;6082936;0;199932;1229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210;唐内尔-泰勒;Donell Taylor;2;1;6;62;67;68;71;71;64;62;67;63;63;63;63;66;64;23;0;奇才;15;1;6530397;0;200500;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;卡尔文-布斯;Calvin Booth;5;0;6;60;67;56;65;74;69;68;52;62;50;61;59;67;63;29;6;奇才;15;1;5518943;0;199935;1749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212;比利-托马斯;Billy Thomas;2;1;6;60;64;67;63;73;59;66;64;63;66;60;60;65;62;30;1;奇才;15;1;4131173;0;200400;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213;埃维-斯多里;Awvee Storey;2;3;7;58;66;62;61;73;62;63;65;62;62;62;58;65;61;28;1;奇才;15;1;6866391;0;200400;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;德克-诺维斯基;Dirk Nowitzki;4;5;10;76;86;89;96;91;77;84;67;89;86;95;94;85;90;27;7;小牛;16;4;19105128;0;199809;61;0;4;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
215;杰森-特里;Jason Terry;1;2;8;77;77;90;90;81;62;62;71;75;85;86;88;71;80;28;6;小牛;16;2;15990455;0;199910;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
216;约什-霍华德;Josh Howard;3;2;7;66;82;74;83;82;67;75;78;80;71;82;78;78;79;25;2;小牛;16;2;12080161;0;200329;512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;埃里克-丹皮尔;Erick Dampier;5;4;7;57;77;59;63;86;79;83;56;66;58;68;64;82;74;30;9;小牛;16;2;10261582;0;199610;924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;杰里-斯塔克豪斯;Jerry Stackhouse;2;3;8;71;77;74;79;82;63;64;72;74;70;80;75;72;74;31;10;小牛;16;2;11291070;0;199503;680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;阿德里安-格里芬;Adrian Griffin;3;4;6;59;72;64;69;82;72;73;74;69;63;66;64;78;72;31;6;小牛;16;1;7034646;0;199900;2893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;德文-哈里斯;Devin Harris;1;2;8;76;74;71;75;78;62;64;68;72;67;77;75;69;72;22;1;小牛;16;2;11311434;0;200405;1011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;马奎斯-丹尼尔斯;Marquis Daniels;2;3;6;65;76;68;75;83;64;67;77;71;67;73;70;76;72;24;2;小牛;16;2;11320114;0;200300;2876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
222;德萨盖纳-迪奥普;DeSagana Diop;5;0;6;55;76;50;65;83;82;78;54;65;56;63;61;80;71;23;4;小牛;16;2;10392787;0;200108;1772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;基斯-范霍恩;Keith Van Horn;4;3;7;62;74;74;70;75;61;74;58;69;69;66;70;67;69;30;8;小牛;16;2;12744022;0;199702;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
