﻿No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;draft;image;info;allStars;allStarsMvps;allTeam1;allTeam2;allTeam3;best3ptsers;bestBlockers;bestPassers;bestRebounders;bestRookie;bestScorers;bestStealers;defTeam1;defTeam2;defTeam3;dpoy;fmvps;mvps;rings;sixmans
113;艾萨克-奥科罗;Isaac Okoro;3;4;7;62;72;77;73;83;75;70;83;72;75;65;70;81;77;23;4;骑士;7;3;11000000;202005;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
114;马克思-斯特鲁斯;Max Strus;3;2;7;70;72;83;82;82;63;61;75;73;83;75;79;71;76;28;5;骑士;7;3;15212068;201900;683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;迪恩-韦德;Dean Wade;4;5;7;60;74;77;71;78;71;77;70;73;77;67;72;76;74;28;5;骑士;7;2;6166667;201900;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;杰隆-泰森;Jaylon Tyson;3;4;7;65;73;72;71;75;70;74;72;72;65;68;69;74;73;21;0;骑士;7;5;3326160;202420;3150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;特里斯坦-汤普森;Tristan Thompson;5;4;7;63;79;50;64;82;77;85;65;75;31;65;62;82;73;33;13;骑士;7;1;3303771;201104;695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
118;萨姆-梅里尔;Sam Merrill;2;1;6;67;72;82;78;77;64;64;70;71;77;70;75;70;72;28;4;骑士;7;1;2164993;202060;2028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;贾文特-格林;Javonte Green;2;3;6;59;75;72;70;76;66;68;75;75;70;72;69;73;71;31;5;骑士;7;1;696955;201900;993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;丘马-奥基基;Chuma Okeke;2;3;7;63;74;75;71;72;71;75;63;68;73;60;69;70;69;26;5;骑士;7;2;1331209;201916;807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;艾蒙尼-贝茨;Emoni Bates;3;2;6;67;74;69;79;66;58;66;68;63;71;69;71;63;68;21;1;骑士;7;1;578577;202349;2583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;卢克-特拉弗斯;Luke Travers;2;3;6;69;64;68;71;68;56;61;70;62;70;61;66;63;65;22;2;骑士;7;1;578577;202256;2158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;小克雷格-波特;Craig Porter;1;2;6;66;74;60;69;71;70;59;56;75;62;64;66;61;64;24;1;骑士;7;3;1891857;202300;3009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;内匡-汤姆林;Nae'Qwan Tomlin;4;3;6;51;62;53;51;63;55;59;54;62;57;53;51;54;53;23;0;骑士;7;1;578577;0;3257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;凯德-康宁汉姆;Cade Cunningham;1;2;10;89;84;82;85;86;68;76;76;89;81;85;92;81;87;23;3;活塞;8;5;13940809;202101;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
126;托拜厄斯-哈里斯;Tobias Harris;4;3;8;71;82;85;83;81;70;80;70;82;83;83;86;78;82;32;13;活塞;8;2;25365854;201119;487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;贾登-艾维;Jaden Ivey;2;1;8;76;82;85;83;85;62;68;73;83;81;82;85;74;80;22;2;活塞;8;3;7977240;202205;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
128;杰伦-杜伦;Jalen Duren;5;0;9;67;86;55;68;86;79;89;67;80;45;60;69;87;78;20;2;活塞;8;3;4536840;202213;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;奥萨尔-汤普森;Ausar Thompson;3;4;8;71;82;63;68;84;72;76;80;79;68;70;72;82;78;21;1;活塞;8;4;8376291;202305;694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130;丹尼斯-施罗德;Dennis Schröder;1;0;8;80;78;75;81;81;55;63;80;76;78;78;82;73;78;31;11;活塞;8;1;13025250;201317;667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;马利克-比斯利;Malik Beasley;2;1;7;62;73;92;85;78;55;65;68;72;93;85;82;67;75;28;8;活塞;8;1;6000000;201619;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
132;西蒙尼-冯泰奇奥;Simone Fontecchio;3;4;7;62;74;78;78;78;65;75;70;74;78;75;74;73;75;28;2;活塞;8;2;8000000;202200;971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
133;以赛亚-斯图尔特;Isaiah Stewart;4;5;7;57;79;65;70;84;78;80;70;77;62;64;68;82;75;23;4;活塞;8;4;15000000;202016;684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
134;罗恩-霍兰德;Ron Holland;3;2;8;57;77;66;70;82;67;71;72;75;68;70;67;75;72;18;0;活塞;8;5;8245320;202405;3088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;小蒂姆-哈达威;Tim Hardaway Jr.;3;2;7;70;71;82;80;77;51;60;68;70;82;78;78;63;72;32;11;活塞;8;1;16193183;201324;483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;保罗-里德;Paul Reed;5;4;7;58;79;63;59;82;74;78;55;78;60;40;64;77;71;25;4;活塞;8;2;2485563;202058;1212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
137;马库斯-萨瑟;Marcus Sasser;1;0;6;71;76;75;79;79;54;55;71;74;70;72;76;66;71;23;1;活塞;8;4;2755229;202325;2869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;博比-克林特曼;Bobi Klintman;4;0;6;66;65;71;70;74;71;69;64;70;64;61;67;70;69;20;0;活塞;8;4;1157153;202437;3166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;林迪-沃特斯;Lindy Waters III;2;3;6;61;70;73;71;75;62;65;71;71;72;62;67;69;68;27;4;活塞;8;1;2196970;202000;1564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140;小罗恩-哈珀;Ron Harper Jr.;4;3;6;59;72;68;60;76;68;72;66;65;68;37;61;72;66;24;2;活塞;8;1;578577;202200;1022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141;丹尼斯-詹金斯;Daniss Jenkins;1;0;6;76;56;70;67;74;55;55;63;62;62;60;66;61;64;22;0;活塞;8;1;578577;202400;3213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;托卢-史密斯;Tolu Smith;3;4;6;57;58;58;60;67;51;59;52;55;61;58;54;53;54;24;0;活塞;8;1;578577;0;3247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;泰雷斯-哈利伯顿;Tyrese Haliburton;1;2;10;95;87;88;82;87;66;79;77;86;90;80;96;82;90;24;4;步行者;9;5;42176400;202012;226;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
144;帕斯卡尔-西亚卡姆;Pascal Siakam;4;3;10;75;94;85;87;89;75;81;70;91;80;86;92;83;88;30;8;步行者;9;4;42176400;201627;157;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
145;迈尔斯-特纳;Myles Turner;5;0;8;60;85;84;79;86;86;80;66;84;78;80;83;86;84;28;9;步行者;9;1;19928500;201511;307;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
146;阿隆-内史密斯;Aaron Nesmith;3;4;8;63;80;95;85;81;68;72;77;78;95;78;85;77;82;24;4;步行者;9;3;11000000;202014;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
147;TJ-麦康奈尔;T.J. McConnell;1;0;8;85;80;78;79;81;50;67;80;77;77;77;84;74;80;32;9;步行者;9;4;13575000;201500;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;安德鲁-内姆布哈德;Andrew Nembhard;2;1;8;80;80;86;80;81;59;66;79;79;86;79;86;74;80;24;2;步行者;9;4;2019699;202231;1350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;本尼迪克特-马图林;Bennedict Mathurin;3;2;8;67;81;82;82;84;63;69;73;85;80;80;82;74;79;22;2;步行者;9;3;7245720;202206;605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;奥比-托平;Obi Toppin;4;5;7;63;85;76;76;84;72;75;63;82;74;70;78;77;77;26;4;步行者;9;4;12975000;202008;700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;托马斯-布莱恩特;Thomas Bryant;5;0;7;54;80;69;71;76;74;79;53;78;66;65;71;74;73;27;7;步行者;9;1;2800834;201742;875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
152;贾拉斯-沃克;Jarace Walker;4;5;7;59;74;69;69;79;72;76;71;72;63;65;67;77;72;20;1;步行者;9;4;6362433;202308;1782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;以赛亚-杰克逊;Isaiah Jackson;5;4;7;50;80;50;79;76;83;79;55;69;34;70;62;78;71;22;3;步行者;9;2;4435380;202122;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
154;本-谢泼德;Ben Sheppard;2;1;7;68;70;79;74;78;60;67;71;64;73;62;71;70;70;23;1;步行者;9;4;2664031;202326;2919;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;昆顿-杰克逊;Quenton Jackson;2;3;6;66;69;75;74;70;67;70;63;63;76;64;69;67;68;26;2;步行者;9;1;578577;202200;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;詹姆斯-约翰逊;James Johnson;4;5;7;63;75;69;72;71;59;70;62;68;70;64;69;65;67;37;15;步行者;9;1;3303771;200916;1618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157;恩里克-弗里曼;Enrique Freeman;4;0;7;56;70;55;67;80;62;71;65;70;57;64;61;70;66;23;0;步行者;9;1;578577;202450;3178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158;约翰尼-弗菲;Johnny Furphy;3;0;7;61;69;73;66;73;57;62;60;67;69;58;64;61;64;19;0;步行者;9;4;1850842;202435;3164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159;托尼-布拉德利;Tony Bradley;5;4;6;52;77;54;57;76;68;76;53;66;46;30;54;71;63;27;7;步行者;9;2;1788094;201728;1730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160;雷伊-丹尼斯;RayJ Dennis;1;0;6;69;52;66;59;55;44;56;55;52;66;61;60;48;55;23;0;步行者;9;1;578577;202400;3245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;扬尼斯-阿德托昆博;Giannis Antetokounmpo;4;5;11;83;96;68;83;95;82;91;78;95;71;84;90;94;92;30;11;雄鹿;10;4;48787676;201315;13;0;8;1;6;2;0;0;0;0;0;0;0;0;4;1;0;1;1;2;1;0
162;达米安-利拉德;Damian Lillard;1;0;10;85;84;90;88;86;64;67;70;85;90;85;94;74;85;34;12;雄鹿;10;3;48787676;201206;45;0;8;0;1;4;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
163;布鲁克-洛佩斯;Brook Lopez;5;0;8;59;80;80;75;79;86;80;61;79;75;66;76;82;80;36;16;雄鹿;10;1;23000000;200810;265;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0
164;凯尔-库兹马;Kyle Kuzma;4;5;8;68;84;74;72;85;73;81;67;83;80;77;80;80;80;29;7;雄鹿;10;3;23522727;201727;562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
165;鲍比-波蒂斯;Bobby Portis;4;5;7;55;83;77;78;82;74;80;60;82;75;75;77;78;77;30;9;雄鹿;10;2;12578286;201522;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
166;小凯文-波特;Kevin Porter Jr.;1;2;7;72;75;69;80;79;68;68;77;75;73;77;76;76;76;24;5;雄鹿;10;2;2237691;201930;395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
167;小加里-特伦特;Gary Trent Jr.;2;3;7;65;72;85;82;80;60;66;74;73;82;75;77;72;75;26;6;雄鹿;10;1;2613120;201837;1493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;托里恩-普林斯;Taurean Prince;3;4;7;65;72;84;75;80;66;63;73;75;79;67;75;71;74;30;8;雄鹿;10;1;2988550;201612;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;AJ-格林;A.J. Green;2;3;7;65;67;84;79;73;62;62;74;64;80;70;74;69;71;25;3;雄鹿;10;2;2120693;202100;991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;帕特-康诺顿;Pat Connaughton;3;2;7;68;74;70;76;75;60;62;72;70;72;65;71;67;70;32;9;雄鹿;10;2;9423869;201541;1127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
171;贾马雷-布耶亚;Jamaree Bouyea;1;0;6;70;70;72;71;73;68;65;72;64;74;61;70;71;70;24;1;雄鹿;10;1;578577;202300;2941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
172;安德烈-杰克逊;Andre Jackson Jr.;3;1;7;62;72;72;61;73;71;73;67;69;70;56;64;72;69;23;1;雄鹿;10;3;1891857;202336;2924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;泰勒-史密斯;Tyler Smith;4;0;6;57;74;59;66;80;73;74;57;69;60;59;63;74;68;19;0;雄鹿;10;4;1157153;202433;3162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;斯坦利-乌穆德;Stanley Umude;3;2;6;73;70;76;64;71;64;58;64;69;70;64;70;63;67;25;1;雄鹿;10;1;578577;202300;3089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;克里斯-利文斯顿;Chris Livingston;4;3;6;62;69;77;77;71;61;56;64;63;77;65;70;61;66;21;1;雄鹿;10;3;1891857;202358;2940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
176;皮特-南斯;Pete Nance;4;0;6;63;71;71;57;74;67;59;63;70;69;60;66;65;65;24;1;雄鹿;10;1;578577;202300;3126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
177;瑞安-罗林斯;Ryan Rollins;2;1;6;67;59;69;69;67;60;63;66;61;71;52;63;63;63;22;2;雄鹿;10;1;949888;202244;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
178;杰里科-西姆斯;Jericho Sims;5;0;6;53;78;50;56;75;74;74;49;66;41;30;53;71;63;25;3;雄鹿;10;1;2092344;202158;1568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;特雷-杨;Trae Young;1;0;10;97;81;90;87;85;60;65;70;84;91;87;98;72;86;26;6;老鹰;11;3;43031940;201805;160;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
180;杰伦-约翰逊;Jalen Johnson;4;3;9;76;87;75;79;86;74;82;77;87;75;74;84;84;84;22;3;老鹰;11;6;3251817;202120;1614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
181;戴森-丹尼尔斯;Dyson Daniels;2;1;8;74;78;73;74;84;74;72;99;77;74;72;76;89;82;21;2;老鹰;11;3;6059520;202208;921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
182;奥涅卡-奥孔古;Onyeka Okongwu;5;4;8;60;86;64;78;84;78;82;68;82;65;76;76;83;80;23;4;老鹰;11;4;14000000;202006;358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
183;小拉里-南斯;Larry Nance Jr.;5;4;7;65;78;75;70;81;73;78;70;74;71;68;74;79;77;32;9;老鹰;11;1;11205000;201527;636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
184;卡里斯-勒韦尔;Caris LeVert;2;3;7;76;79;80;73;84;58;65;75;82;80;77;80;73;77;30;8;老鹰;11;1;16615384;201620;576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185;克林特-卡佩拉;Clint Capela;5;0;8;53;86;55;64;83;80;88;65;84;41;63;66;85;76;30;10;老鹰;11;1;22265280;201425;535;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
186;扎卡里-里萨谢;Zaccharie Risacher;3;4;8;63;77;73;70;82;72;70;73;78;76;70;72;76;75;18;0;老鹰;11;5;12569040;202401;2898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
187;特伦斯-曼;Terance Mann;2;3;6;71;72;71;71;79;67;66;78;71;75;69;71;75;73;28;5;老鹰;11;4;6772435;201948;1295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;乔治-尼昂;Georges Niang;4;3;7;65;74;79;72;78;67;61;74;71;74;68;73;70;72;31;8;老鹰;11;2;8500000;201650;1357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
189;多米尼克-巴洛;Dominick Barlow;5;4;6;56;72;70;72;79;71;75;64;65;69;63;67;75;71;21;3;老鹰;11;1;578577;202100;830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
190;加里森-马修斯;Garrison Mathews;2;3;7;67;70;84;79;74;51;56;70;65;78;71;75;62;69;28;5;老鹰;11;1;2230253;201900;1270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;科比-巴夫金;Kobe Bufkin;2;1;7;71;68;70;72;75;57;62;67;72;70;68;70;65;68;21;1;老鹰;11;4;4298956;202315;2871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;穆罕穆德-盖耶;Mouhamed Gueye;4;0;6;59;77;61;65;77;71;72;60;68;64;57;64;72;68;22;1;老鹰;11;3;1891857;202339;2927;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;维特-克雷伊奇;Vit Krejci;3;2;6;71;72;70;71;70;51;58;70;63;70;64;69;60;66;23;4;老鹰;11;4;2500000;202037;1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
194;基顿-华莱士;Keaton Wallace;1;2;6;62;67;65;72;73;61;63;67;69;70;56;64;66;65;25;0;老鹰;11;1;578577;0;3214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;戴奎翁-普劳登;Daeqwon Plowden;2;3;6;66;60;70;66;74;62;62;58;57;71;65;63;62;63;26;1;老鹰;11;1;578577;202200;3244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;拉梅洛-鲍尔;LaMelo Ball;1;2;10;85;81;91;88;82;62;71;72;86;92;87;94;74;85;23;4;黄蜂;12;5;35147000;202003;90;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
197;布兰登-米勒;Brandon Miller;3;4;9;70;80;86;79;86;71;72;77;83;88;85;84;80;83;21;1;黄蜂;12;4;11424382;202302;1257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
198;迈尔斯-布里奇斯;Miles Bridges;4;3;8;70;82;76;75;87;70;78;68;82;82;79;81;79;80;26;6;黄蜂;12;3;27173913;201812;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
199;马克-威廉姆斯;Mark Williams;5;0;8;60;88;50;72;80;82;90;64;85;40;65;69;85;78;22;2;黄蜂;12;3;4094280;202215;1530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200;约瑟夫-努尔基奇;Jusuf Nurkic;5;0;7;70;78;64;71;78;79;84;65;80;60;68;73;81;77;30;10;黄蜂;12;2;18125000;201416;286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201;穆萨-迪亚巴特;Moussa Diabaté;5;4;7;52;80;63;65;83;78;88;68;80;60;48;65;85;76;24;2;黄蜂;12;3;1792191;202243;936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
202;特雷-曼恩;Tre Mann;2;1;7;75;73;80;79;79;58;67;74;77;79;75;79;71;75;23;3;黄蜂;12;2;4908373;202118;1296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
203;格兰特-威廉姆斯;Grant Williams;4;5;7;61;73;77;73;80;73;76;75;71;73;68;72;79;75;26;5;黄蜂;12;3;13025250;201922;1523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
204;约什-奥科吉;Josh Okogie;3;2;7;62;74;73;70;81;71;73;77;73;70;65;69;78;74;26;6;黄蜂;12;2;8250000;201820;808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
205;约什-格林;Josh Green;3;2;7;63;70;79;74;80;68;66;77;65;75;68;70;74;73;23;4;黄蜂;12;3;12654321;202018;479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;塞斯-库里;Seth Curry;2;1;8;71;70;84;80;76;45;68;70;71;79;73;77;65;72;34;11;黄蜂;12;1;3303771;201300;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;提贾尼-萨隆;Tidjane Salaun;4;3;8;56;71;65;70;77;71;72;72;72;68;65;66;75;70;18;0;黄蜂;12;5;7488720;202406;3139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
208;尼克-史密斯;Nick Smith Jr.;2;1;7;70;72;69;73;77;59;69;70;69;75;68;71;70;70;20;1;黄蜂;12;3;3250000;202327;672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209;泰-吉布森;Taj Gibson;5;4;6;52;76;50;72;80;78;74;64;73;42;63;60;78;70;39;15;黄蜂;12;1;3303771;200926;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
210;达匡-杰弗里斯;DaQuan Jeffries;3;4;6;63;71;74;70;79;67;59;70;67;71;67;68;69;69;27;3;黄蜂;12;1;578577;201900;1089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
211;小温德尔-摩尔;Wendell Moore Jr.;3;2;7;69;68;65;70;75;59;68;70;66;65;63;66;68;68;22;2;黄蜂;12;1;578577;202226;1321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
212;KJ-辛普森;KJ Simpson;1;2;6;67;65;71;67;75;55;64;64;68;72;68;68;64;66;20;0;黄蜂;12;2;1300000;202442;3171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
213;达迈-博赫;Damion Baugh;1;0;6;67;66;63;66;69;61;67;60;67;70;61;65;63;64;24;1;黄蜂;12;1;578577;202200;5001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
214;巴姆-阿德巴约;Bam Adebayo;5;0;10;74;83;70;78;86;82;85;79;82;70;78;81;89;85;27;7;热火;13;5;34848340;201714;167;0;3;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0
215;泰勒-希罗;Tyler Herro;2;1;9;78;81;88;86;83;63;67;73;84;88;82;88;74;82;25;5;热火;13;3;29000000;201913;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
216;安德鲁-威金斯;Andrew Wiggins;3;4;8;67;79;82;77;84;75;73;81;79;82;78;79;82;82;29;10;热火;13;3;26276786;201401;148;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
217;特里-罗齐尔;Terry Rozier;1;2;8;75;74;79;78;83;60;61;76;78;83;82;81;73;78;30;9;热火;13;2;24924126;201516;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218;尼古拉-约维奇;Nikola Jovic;4;5;7;73;75;79;75;82;72;73;72;75;79;71;79;77;78;21;2;热火;13;3;2464200;202227;1622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219;小海梅-哈克斯;Jaime Jaquez Jr.;3;2;7;70;76;72;75;80;67;70;77;80;73;75;76;75;77;23;1;热火;13;4;3686067;202318;2915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
220;凯尔-安德森;Kyle Anderson;4;5;7;75;75;63;71;79;75;75;74;75;65;71;73;78;76;31;10;热火;13;3;8780488;201430;794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
221;凯文-乐福;Kevin Love;5;4;9;74;72;77;75;73;68;77;65;73;77;72;77;72;75;36;16;热火;13;2;3850000;200805;121;0;5;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
222;邓肯-罗宾逊;Duncan Robinson;3;2;8;66;74;87;85;79;61;64;70;71;83;75;79;69;75;30;6;热火;13;2;19406000;201800;588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
223;凯莱尔-威尔;Kel'el Ware;5;0;7;52;80;68;70;82;78;78;65;78;65;64;69;80;75;19;0;热火;13;5;4231800;202415;705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
224;戴维恩-米切尔;Davion Mitchell;1;2;6;77;74;70;68;80;68;61;82;67;75;57;72;76;74;26;3;热火;13;2;6451077;202109;1316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
225;佩莱-拉尔森;Pelle Larsson;3;0;6;69;70;74;72;78;67;70;73;65;69;63;70;73;72;23;0;热火;13;3;1157153;202444;3172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
226;海伍德-海史密斯;Haywood Highsmith;3;4;6;50;70;79;73;78;67;71;76;70;75;70;67;75;72;28;6;热火;13;2;5200000;201800;1027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
